"","y","n_distinct(species)","...1","target_fid","rich_1d_geog","x","rich_2d","depth"
"3327",-34.5,1,3327,4418,1,52.5,1,2970.99975586
"3328",-34.5,1,3328,4419,1,53.5,1,4573.5
"3329",-34.5,1,3329,4420,1,54.5,1,2039.50024414
"3330",-34.5,1,3330,4421,1,55.5,1,3378.75
"3331",-34.5,1,3331,4422,1,56.5,1,3598.25
"3332",-34.5,1,3332,4423,1,57.5,1,4799.50048828
"3333",-34.5,1,3333,4424,1,58.5,1,4273
"3334",-34.5,1,3334,4425,1,59.5,1,4759.5
"3335",-34.5,1,3335,4426,1,60.5,1,5196.25
"3336",-34.5,1,3336,4427,1,61.5,1,4833.75
"3337",-34.5,1,3337,4428,1,62.5,1,4653.75
"3338",-34.5,1,3338,4429,1,63.5,1,4599
"3339",-34.5,1,3339,4430,1,64.5,1,4705.5
"3340",-34.5,1,3340,4431,1,65.5,1,4635
"3341",-34.5,1,3341,4432,1,66.5,1,4718.25
"3342",-34.5,1,3342,4433,1,67.5,1,4615.5
"3343",-34.5,1,3343,4434,1,68.5,1,4536.75
"3344",-34.5,1,3344,4435,1,69.5,1,4131
"3345",-34.5,1,3345,4436,1,70.5,1,4404.75
"3346",-34.5,1,3346,4437,1,71.5,1,4430.75
"3347",-34.5,1,3347,4438,1,72.5,1,4217
"3348",-34.5,1,3348,4439,1,73.5,1,4138.25048828
"3349",-34.5,1,3349,4440,1,74.5,1,4054.5
"3350",-34.5,1,3350,4441,1,75.5,1,3408
"3351",-34.5,1,3351,4442,1,76.5,1,3541
"3352",-34.5,1,3352,4443,1,77.5,1,3070
"3353",-34.5,1,3353,4444,1,78.5,1,2585.75
"3354",-34.5,1,3354,4445,1,79.5,1,3453.75
"3355",-34.5,1,3355,4446,1,80.5,1,3515.5
"3356",-34.5,1,3356,4447,1,81.5,1,2998.49975586
"3357",-34.5,1,3357,4448,1,82.5,1,3208.5
"3358",-34.5,1,3358,4449,1,83.5,1,3469.00024414
"3359",-34.5,1,3359,4450,1,84.5,1,4082.75
"3360",-34.5,1,3360,4451,1,85.5,1,4230.75
"3361",-34.5,1,3361,4452,1,86.5,1,3453.25024414
"3362",-34.5,1,3362,4453,1,87.5,1,3708.5
"3363",-34.5,1,3363,4454,1,88.5,1,4168.75
"3364",-34.5,1,3364,4455,1,89.5,1,3974.74975586
"3365",-34.5,1,3365,4456,1,90.5,1,4132.5
"3366",-34.5,1,3366,4457,1,91.5,1,4543.25
"3367",-34.5,1,3367,4458,1,92.5,1,4161.74951172
"3368",-34.5,1,3368,4459,1,93.5,1,4375.75048828
"3369",-34.5,1,3369,4460,1,94.5,1,4900.25
"3370",-34.5,1,3370,4461,1,95.5,1,4232.75
"3371",-34.5,1,3371,4462,1,96.5,1,4496.75
"3372",-34.5,1,3372,4463,1,97.5,1,4582
"3373",-34.5,1,3373,4464,1,98.5,1,4616.00048828
"3374",-34.5,1,3374,4465,1,99.5,1,4092.50048828
"3375",-34.5,1,3375,4466,1,100.5,1,4307
"3376",-34.5,1,3376,4467,1,101.5,1,3932.24975586
"3377",-34.5,1,3377,4472,1,106.5,1,5291.5
"3378",-34.5,1,3378,4473,1,107.5,1,5313.25
"3379",-34.5,1,3379,4475,1,109.5,1,4569.75
"3380",-34.5,1,3380,4476,1,110.5,1,2177
"3381",-34.5,1,3381,4477,1,111.5,1,2293
"3382",-34.5,1,3382,4478,1,112.5,1,2793.74975586
"3383",-34.5,1,3383,4479,1,113.5,1,2757.75024414
"3384",-34.5,1,3384,4480,1,114.5,1,532.50012207
"3385",-34.5,1,3385,4490,1,124.5,1,3403.24975586
"3386",-34.5,1,3386,4491,1,125.5,1,3866.75
"3387",-34.5,1,3387,4492,1,126.5,1,4173.25
"3388",-34.5,1,3388,4493,1,127.5,1,3859
"3389",-34.5,1,3389,4494,1,128.5,1,4036.25
"3390",-34.5,1,3390,4495,1,129.5,1,3416.00024414
"3391",-34.5,1,3391,4496,1,130.5,1,1615.75
"3392",-34.5,1,3392,4497,1,131.5,1,1271.5
"3393",-34.5,1,3393,4498,1,132.5,1,833.25
"3394",-33.5,1,3394,4527,1,32.5,1,3904.5
"3395",-33.5,1,3395,4528,1,33.5,1,2470.00024414
"3396",-33.5,1,3396,4529,1,34.5,1,1990.75012207
"3397",-33.5,1,3397,4530,1,35.5,1,1921.25012207
"3398",-33.5,1,3398,4531,1,36.5,1,4711.25
"3399",-33.5,1,3399,4532,1,37.5,1,5176.25
"3400",-33.5,1,3400,4533,1,38.5,1,4983.25
"3401",-33.5,1,3401,4534,1,39.5,1,5140
"3402",-33.5,1,3402,4535,1,40.5,1,5108.5
"3403",-33.5,1,3403,4536,1,41.5,1,4973
"3404",-33.5,1,3404,4537,1,42.5,1,4443.75
"3405",-33.5,1,3405,4538,1,43.5,1,1602.75024414
"3406",-33.5,1,3406,4539,1,44.5,1,906.75
"3407",-33.5,1,3407,4540,1,45.5,1,1234.75
"3408",-33.5,1,3408,4541,1,46.5,1,2679
"3409",-33.5,1,3409,4542,1,47.5,1,3627
"3410",-33.5,1,3410,4543,1,48.5,1,4040.5
"3411",-33.5,1,3411,4544,1,49.5,1,4105.75
"3412",-33.5,1,3412,4545,1,50.5,1,4287.25
"3413",-33.5,1,3413,4546,1,51.5,1,4508.25
"3414",-33.5,1,3414,4547,1,52.5,1,4514.75
"3415",-33.5,1,3415,4548,1,53.5,1,4254
"3416",-33.5,1,3416,4549,1,54.5,1,3380.50024414
"3417",-33.5,1,3417,4550,1,55.5,1,3088.49951172
"3418",-33.5,1,3418,4551,1,56.5,1,3384.99975586
"3419",-33.5,1,3419,4552,1,57.5,1,4961.99951172
"3420",-33.5,1,3420,4553,1,58.5,1,4107
"3421",-33.5,1,3421,4555,1,60.5,1,4743.75048828
"3422",-33.5,1,3422,4556,1,61.5,1,5148.75
"3423",-33.5,1,3423,4557,1,62.5,1,4686.75
"3424",-33.5,1,3424,4558,1,63.5,1,4711.25
"3425",-33.5,1,3425,4559,1,64.5,1,4626
"3426",-33.5,1,3426,4560,1,65.5,1,4432.25
"3427",-33.5,1,3427,4561,1,66.5,1,4665.75
"3428",-33.5,1,3428,4562,1,67.5,1,4706
"3429",-33.5,1,3429,4563,1,68.5,1,4653.25
"3430",-33.5,1,3430,4564,1,69.5,1,4451.5
"3431",-33.5,1,3431,4565,1,70.5,1,4513.75
"3432",-33.5,1,3432,4566,1,71.5,1,4921.25
"3433",-33.5,1,3433,4567,1,72.5,1,4335.25
"3434",-33.5,1,3434,4568,1,73.5,1,4150
"3435",-33.5,1,3435,4569,1,74.5,1,3875.25
"3436",-33.5,1,3436,4570,1,75.5,1,3654.75
"3437",-33.5,1,3437,4571,1,76.5,1,3252.00024414
"3438",-33.5,1,3438,4572,1,77.5,1,2922
"3439",-33.5,1,3439,4573,1,78.5,1,3194.75
"3440",-33.5,1,3440,4574,1,79.5,1,3287.75
"3441",-33.5,1,3441,4575,1,80.5,1,3723.75024414
"3442",-33.5,1,3442,4576,1,81.5,1,3627.75
"3443",-33.5,1,3443,4577,1,82.5,1,3252.5
"3444",-33.5,1,3444,4578,1,83.5,1,3583.5
"3445",-33.5,1,3445,4579,1,84.5,1,3578.75024414
"3446",-33.5,1,3446,4580,1,85.5,1,3781.5
"3447",-33.5,1,3447,4581,1,86.5,1,3026.75
"3448",-33.5,1,3448,4582,1,87.5,1,2965.5
"3449",-33.5,1,3449,4583,1,88.5,1,3503
"3450",-33.5,1,3450,4584,1,89.5,1,3978.25
"3451",-33.5,1,3451,4585,1,90.5,1,4045.75
"3452",-33.5,1,3452,4586,1,91.5,1,4064
"3453",-33.5,1,3453,4587,1,92.5,1,4503
"3454",-33.5,1,3454,4588,1,93.5,1,4266.75
"3455",-33.5,1,3455,4589,1,94.5,1,4301.25
"3456",-33.5,1,3456,4590,1,95.5,1,4375
"3457",-33.5,1,3457,4591,1,96.5,1,4274
"3458",-33.5,1,3458,4592,1,97.5,1,4413.5
"3459",-33.5,1,3459,4593,1,98.5,1,4456.25
"3460",-33.5,1,3460,4594,1,99.5,1,4674.25
"3461",-33.5,1,3461,4595,1,100.5,1,4363.25
"3462",-33.5,1,3462,4597,1,102.5,1,4600.25
"3463",-33.5,1,3463,4599,1,104.5,1,4727
"3464",-33.5,1,3464,4601,1,106.5,1,5280.25
"3465",-33.5,1,3465,4602,1,107.5,1,5165.25
"3466",-33.5,1,3466,4603,1,108.5,1,5265.5
"3467",-33.5,1,3467,4604,1,109.5,1,4753.5
"3468",-33.5,1,3468,4605,1,110.5,1,2321.25
"3469",-33.5,1,3469,4606,1,111.5,1,2834
"3470",-33.5,1,3470,4607,1,112.5,1,2766.75
"3471",-33.5,1,3471,4608,1,113.5,1,2818.25048828
"3472",-33.5,1,3472,4621,1,126.5,1,739.25
"3473",-33.5,1,3473,4622,1,127.5,1,1170.25
"3474",-33.5,1,3474,4623,1,128.5,1,1516.49987793
"3475",-33.5,1,3475,4624,1,129.5,1,773.25
"3476",-33.5,1,3476,4625,1,130.5,1,1153.25
"3477",-32.5,1,3477,4656,1,32.5,1,3622.25
"3478",-32.5,1,3478,4657,1,33.5,1,3406.25
"3479",-32.5,1,3479,4658,1,34.5,1,1938.75012207
"3480",-32.5,1,3480,4659,1,35.5,1,1613.75
"3481",-32.5,1,3481,4660,1,36.5,1,3299.99975586
"3482",-32.5,1,3482,4661,1,37.5,1,5052.25
"3483",-32.5,1,3483,4662,1,38.5,1,4956
"3484",-32.5,1,3484,4663,1,39.5,1,5087
"3485",-32.5,1,3485,4664,1,40.5,1,5115.25
"3486",-32.5,1,3486,4665,1,41.5,1,4847.25
"3487",-32.5,1,3487,4666,1,42.5,1,4105.5
"3488",-32.5,1,3488,4667,1,43.5,1,1121.00012207
"3489",-32.5,1,3489,4668,1,44.5,1,1026.5
"3490",-32.5,1,3490,4669,1,45.5,1,1486.99987793
"3491",-32.5,1,3491,4670,1,46.5,1,2965
"3492",-32.5,1,3492,4671,1,47.5,1,3284.5
"3493",-32.5,1,3493,4672,1,48.5,1,3683.75
"3494",-32.5,1,3494,4673,1,49.5,1,4085.5
"3495",-32.5,1,3495,4674,1,50.5,1,4447.25
"3496",-32.5,1,3496,4675,1,51.5,1,4736.25
"3497",-32.5,1,3497,4676,1,52.5,1,4428.24951172
"3498",-32.5,1,3498,4677,1,53.5,1,4645.99951172
"3499",-32.5,1,3499,4678,1,54.5,1,4882.25
"3500",-32.5,1,3500,4679,1,55.5,1,3414.75
"3501",-32.5,1,3501,4680,1,56.5,1,4178.25
"3502",-32.5,1,3502,4681,1,57.5,1,3971.24975586
"3503",-32.5,1,3503,4682,1,58.5,1,4011.00024414
"3504",-32.5,1,3504,4683,1,59.5,1,5246
"3505",-32.5,1,3505,4685,1,61.5,1,4689.75
"3506",-32.5,1,3506,4686,1,62.5,1,4814.75
"3507",-32.5,1,3507,4687,1,63.5,1,4873.5
"3508",-32.5,1,3508,4689,1,65.5,1,4934.25
"3509",-32.5,1,3509,4690,1,66.5,1,4963.25
"3510",-32.5,1,3510,4691,1,67.5,1,4581
"3511",-32.5,1,3511,4692,1,68.5,1,4764.25
"3512",-32.5,1,3512,4693,1,69.5,1,4381.25048828
"3513",-32.5,1,3513,4694,1,70.5,1,4950
"3514",-32.5,1,3514,4695,1,71.5,1,4020.50024414
"3515",-32.5,1,3515,4696,1,72.5,1,4455.49902344
"3516",-32.5,1,3516,4697,1,73.5,1,4315.24951172
"3517",-32.5,1,3517,4698,1,74.5,1,4215.5
"3518",-32.5,1,3518,4699,1,75.5,1,3589.75
"3519",-32.5,1,3519,4700,1,76.5,1,3091
"3520",-32.5,1,3520,4701,1,77.5,1,2798.50024414
"3521",-32.5,1,3521,4702,1,78.5,1,3093.25
"3522",-32.5,1,3522,4703,1,79.5,1,3656.5
"3523",-32.5,1,3523,4704,1,80.5,1,3710.25
"3524",-32.5,1,3524,4705,1,81.5,1,3555.99975586
"3525",-32.5,1,3525,4706,1,82.5,1,2791.74951172
"3526",-32.5,1,3526,4707,1,83.5,1,3492.5
"3527",-32.5,1,3527,4708,1,84.5,1,3366.75
"3528",-32.5,1,3528,4709,1,85.5,1,3821.50024414
"3529",-32.5,1,3529,4710,1,86.5,1,2832
"3530",-32.5,1,3530,4711,1,87.5,1,2111
"3531",-32.5,1,3531,4712,1,88.5,1,3386.25
"3532",-32.5,1,3532,4713,1,89.5,1,3797.75
"3533",-32.5,1,3533,4714,1,90.5,1,4157.5
"3534",-32.5,1,3534,4715,1,91.5,1,4141.25
"3535",-32.5,1,3535,4716,1,92.5,1,4610.75
"3536",-32.5,1,3536,4717,1,93.5,1,4520.75
"3537",-32.5,1,3537,4718,1,94.5,1,4496.25
"3538",-32.5,1,3538,4719,1,95.5,1,4303.50048828
"3539",-32.5,1,3539,4720,1,96.5,1,4839.25
"3540",-32.5,1,3540,4723,1,99.5,1,4327.50048828
"3541",-32.5,1,3541,4724,1,100.5,1,2414.49902344
"3542",-32.5,1,3542,4725,1,101.5,1,3825.00097656
"3543",-32.5,1,3543,4726,1,102.5,1,4102
"3544",-32.5,1,3544,4729,1,105.5,1,4224.24951172
"3545",-32.5,1,3545,4730,1,106.5,1,4263.75
"3546",-32.5,1,3546,4731,1,107.5,1,5310
"3547",-32.5,1,3547,4733,1,109.5,1,5227.25
"3548",-32.5,1,3548,4734,1,110.5,1,5047.25
"3549",-32.5,1,3549,4735,1,111.5,1,4989
"3550",-32.5,1,3550,4736,1,112.5,1,4630.75
"3551",-32.5,1,3551,4737,1,113.5,1,4376.5
"3552",-32.5,1,3552,4738,1,114.5,1,934.00012207
"3553",-31.5,2,3553,4786,1,33.5,1,3307.5
"3554",-31.5,2,3554,4787,1,34.5,1,2808
"3555",-31.5,2,3555,4788,1,35.5,1,2674.25
"3556",-31.5,2,3556,4789,1,36.5,1,3070.25
"3557",-31.5,2,3557,4790,1,37.5,1,5017.75
"3558",-31.5,2,3558,4791,1,38.5,1,4946.25
"3559",-31.5,2,3559,4792,1,39.5,1,5008.75
"3560",-31.5,2,3560,4793,1,40.5,1,4936.5
"3561",-31.5,2,3561,4794,1,41.5,1,4818.25
"3562",-31.5,2,3562,4795,1,42.5,1,3878.75
"3563",-31.5,2,3563,4796,1,43.5,1,2086
"3564",-31.5,2,3564,4797,1,44.5,1,2114.5
"3565",-31.5,2,3565,4798,1,45.5,1,2002.75
"3566",-31.5,2,3566,4799,1,46.5,1,2886.75
"3567",-31.5,2,3567,4800,1,47.5,1,3716.75
"3568",-31.5,2,3568,4801,1,48.5,1,4266.75
"3569",-31.5,2,3569,4802,2,49.5,2,4590.25
"3570",-31.5,2,3570,4802,2,49.5,2,4590.25
"3571",-31.5,2,3571,4802,2,49.5,2,4590.25
"3572",-31.5,2,3572,4802,2,49.5,2,4590.25
"3573",-31.5,2,3573,4803,2,50.5,2,4563
"3574",-31.5,2,3574,4803,2,50.5,2,4563
"3575",-31.5,2,3575,4803,2,50.5,2,4563
"3576",-31.5,2,3576,4803,2,50.5,2,4563
"3577",-31.5,2,3577,4804,2,51.5,2,4582.25
"3578",-31.5,2,3578,4804,2,51.5,2,4582.25
"3579",-31.5,2,3579,4804,2,51.5,2,4582.25
"3580",-31.5,2,3580,4804,2,51.5,2,4582.25
"3581",-31.5,2,3581,4805,2,52.5,2,4944.75
"3582",-31.5,2,3582,4805,2,52.5,2,4944.75
"3583",-31.5,2,3583,4805,2,52.5,2,4944.75
"3584",-31.5,2,3584,4805,2,52.5,2,4944.75
"3585",-31.5,2,3585,4806,1,53.5,1,4784.75
"3586",-31.5,2,3586,4807,1,54.5,1,4443.49951172
"3587",-31.5,2,3587,4808,1,55.5,1,4511.25
"3588",-31.5,2,3588,4809,1,56.5,1,4157.49951172
"3589",-31.5,2,3589,4810,1,57.5,1,2751.5
"3590",-31.5,2,3590,4811,1,58.5,1,3350.75097656
"3591",-31.5,2,3591,4812,1,59.5,1,4211.75
"3592",-31.5,2,3592,4813,1,60.5,1,4927.24951172
"3593",-31.5,2,3593,4815,1,62.5,1,4878
"3594",-31.5,2,3594,4816,1,63.5,1,4876.25
"3595",-31.5,2,3595,4817,1,64.5,1,4684.00048828
"3596",-31.5,2,3596,4818,1,65.5,1,4482.25
"3597",-31.5,2,3597,4819,1,66.5,1,4566.5
"3598",-31.5,2,3598,4820,1,67.5,1,4508.5
"3599",-31.5,2,3599,4821,1,68.5,1,4934.5
"3600",-31.5,2,3600,4822,1,69.5,1,4192.5
"3601",-31.5,2,3601,4823,1,70.5,1,4319.25
"3602",-31.5,2,3602,4824,1,71.5,1,3936.25
"3603",-31.5,2,3603,4825,1,72.5,1,4035.75
"3604",-31.5,2,3604,4826,1,73.5,1,4091.75024414
"3605",-31.5,2,3605,4827,1,74.5,1,3253.5
"3606",-31.5,2,3606,4828,1,75.5,1,3218.25
"3607",-31.5,2,3607,4829,1,76.5,1,2641.00048828
"3608",-31.5,2,3608,4830,1,77.5,1,3124.25
"3609",-31.5,2,3609,4831,1,78.5,1,3043.25024414
"3610",-31.5,2,3610,4832,1,79.5,1,3585.49975586
"3611",-31.5,2,3611,4833,1,80.5,1,4004
"3612",-31.5,2,3612,4834,1,81.5,1,3920.00024414
"3613",-31.5,2,3613,4835,1,82.5,1,3898.25
"3614",-31.5,2,3614,4836,1,83.5,1,3580.50024414
"3615",-31.5,2,3615,4837,1,84.5,1,4057.5
"3616",-31.5,2,3616,4838,1,85.5,1,3551.75024414
"3617",-31.5,2,3617,4839,1,86.5,1,3510
"3618",-31.5,2,3618,4840,1,87.5,1,1698.25024414
"3619",-31.5,2,3619,4841,1,88.5,1,2786.75
"3620",-31.5,2,3620,4842,1,89.5,1,3369
"3621",-31.5,2,3621,4843,1,90.5,1,4318.75
"3622",-31.5,2,3622,4844,1,91.5,1,4024.25
"3623",-31.5,2,3623,4845,1,92.5,1,4341.25
"3624",-31.5,2,3624,4846,1,93.5,1,4359.75
"3625",-31.5,2,3625,4847,1,94.5,1,4017.25
"3626",-31.5,2,3626,4848,1,95.5,1,1247.25
"3627",-31.5,2,3627,4849,1,96.5,1,2531.75
"3628",-31.5,2,3628,4850,1,97.5,1,2614
"3629",-31.5,2,3629,4851,1,98.5,1,2205
"3630",-31.5,2,3630,4852,1,99.5,1,2590.5
"3631",-31.5,2,3631,4853,1,100.5,1,3347.5
"3632",-31.5,2,3632,4854,1,101.5,1,3095.74975586
"3633",-31.5,2,3633,4855,1,102.5,1,5056.74951172
"3634",-31.5,2,3634,4856,1,103.5,1,5202.75
"3635",-31.5,2,3635,4857,1,104.5,1,4802.75
"3636",-31.5,2,3636,4858,1,105.5,1,5174
"3637",-31.5,2,3637,4859,1,106.5,1,5204
"3638",-31.5,2,3638,4860,1,107.5,1,5282.5
"3639",-31.5,2,3639,4861,1,108.5,1,5200.25
"3640",-31.5,2,3640,4862,1,109.5,1,5237.5
"3641",-31.5,2,3641,4863,1,110.5,1,5113.75
"3642",-31.5,2,3642,4864,1,111.5,1,5135.75
"3643",-31.5,2,3643,4865,1,112.5,1,4935.75
"3644",-31.5,2,3644,4866,1,113.5,1,4888.5
"3645",-31.5,2,3645,4867,1,114.5,1,3484.50073242
"3646",-30.5,2,3646,4915,1,33.5,1,2965
"3647",-30.5,2,3647,4916,1,34.5,1,2871.25
"3648",-30.5,2,3648,4917,1,35.5,1,1719.25
"3649",-30.5,2,3649,4918,1,36.5,1,2075.75
"3650",-30.5,2,3650,4919,1,37.5,1,4926.25
"3651",-30.5,2,3651,4920,1,38.5,1,4983.25
"3652",-30.5,2,3652,4921,1,39.5,1,4950.5
"3653",-30.5,2,3653,4922,1,40.5,1,4868.25
"3654",-30.5,2,3654,4923,1,41.5,1,4616.5
"3655",-30.5,2,3655,4924,1,42.5,1,3951.75
"3656",-30.5,2,3656,4925,1,43.5,1,1751.50012207
"3657",-30.5,2,3657,4926,1,44.5,1,2310.5
"3658",-30.5,2,3658,4927,1,45.5,1,1969.5
"3659",-30.5,2,3659,4928,1,46.5,1,2293.25
"3660",-30.5,2,3660,4929,1,47.5,1,3133.25
"3661",-30.5,2,3661,4930,2,48.5,2,4383.25
"3662",-30.5,2,3662,4930,2,48.5,2,4383.25
"3663",-30.5,2,3663,4930,2,48.5,2,4383.25
"3664",-30.5,2,3664,4930,2,48.5,2,4383.25
"3665",-30.5,2,3665,4931,2,49.5,2,4834.5
"3666",-30.5,2,3666,4931,2,49.5,2,4834.5
"3667",-30.5,2,3667,4931,2,49.5,2,4834.5
"3668",-30.5,2,3668,4931,2,49.5,2,4834.5
"3669",-30.5,2,3669,4932,2,50.5,2,4769
"3670",-30.5,2,3670,4932,2,50.5,2,4769
"3671",-30.5,2,3671,4932,2,50.5,2,4769
"3672",-30.5,2,3672,4932,2,50.5,2,4769
"3673",-30.5,2,3673,4933,2,51.5,2,4974.75
"3674",-30.5,2,3674,4933,2,51.5,2,4974.75
"3675",-30.5,2,3675,4933,2,51.5,2,4974.75
"3676",-30.5,2,3676,4933,2,51.5,2,4974.75
"3677",-30.5,2,3677,4934,2,52.5,2,4735
"3678",-30.5,2,3678,4934,2,52.5,2,4735
"3679",-30.5,2,3679,4934,2,52.5,2,4735
"3680",-30.5,2,3680,4934,2,52.5,2,4735
"3681",-30.5,2,3681,4935,2,53.5,2,4407.75048828
"3682",-30.5,2,3682,4935,2,53.5,2,4407.75048828
"3683",-30.5,2,3683,4935,2,53.5,2,4407.75048828
"3684",-30.5,2,3684,4935,2,53.5,2,4407.75048828
"3685",-30.5,2,3685,4936,1,54.5,1,4342.5
"3686",-30.5,2,3686,4937,1,55.5,1,4513.25
"3687",-30.5,2,3687,4938,1,56.5,1,4306.75
"3688",-30.5,2,3688,4939,1,57.5,1,4220.50048828
"3689",-30.5,2,3689,4940,1,58.5,1,4900.75
"3690",-30.5,2,3690,4941,1,59.5,1,3944.25
"3691",-30.5,2,3691,4942,1,60.5,1,4286.75
"3692",-30.5,2,3692,4943,1,61.5,1,4806.5
"3693",-30.5,2,3693,4944,1,62.5,1,4811.5
"3694",-30.5,2,3694,4945,1,63.5,1,4829.25
"3695",-30.5,2,3695,4946,1,64.5,1,4417.25
"3696",-30.5,2,3696,4947,1,65.5,1,4579.25
"3697",-30.5,2,3697,4948,1,66.5,1,3929.75
"3698",-30.5,2,3698,4949,1,67.5,1,4528.50048828
"3699",-30.5,2,3699,4950,1,68.5,1,4499.75
"3700",-30.5,2,3700,4951,1,69.5,1,4187.24951172
"3701",-30.5,2,3701,4952,1,70.5,1,4161
"3702",-30.5,2,3702,4953,1,71.5,1,4263.25
"3703",-30.5,2,3703,4954,1,72.5,1,4411.5
"3704",-30.5,2,3704,4955,1,73.5,1,3902.74975586
"3705",-30.5,2,3705,4956,1,74.5,1,3578.25024414
"3706",-30.5,2,3706,4957,1,75.5,1,2836.75
"3707",-30.5,2,3707,4958,1,76.5,1,2669.50048828
"3708",-30.5,2,3708,4959,1,77.5,1,3476.75
"3709",-30.5,2,3709,4960,1,78.5,1,3794.5
"3710",-30.5,2,3710,4961,1,79.5,1,3937.75
"3711",-30.5,2,3711,4962,1,80.5,1,4046.25
"3712",-30.5,2,3712,4963,1,81.5,1,3919.25
"3713",-30.5,2,3713,4964,1,82.5,1,3971.75
"3714",-30.5,2,3714,4965,1,83.5,1,4253.25
"3715",-30.5,2,3715,4966,1,84.5,1,3774.75024414
"3716",-30.5,2,3716,4967,1,85.5,1,3323.50024414
"3717",-30.5,2,3717,4968,1,86.5,1,3020.75097656
"3718",-30.5,2,3718,4969,1,87.5,1,2514.99975586
"3719",-30.5,2,3719,4970,1,88.5,1,1888.25012207
"3720",-30.5,2,3720,4971,1,89.5,1,1874.75
"3721",-30.5,2,3721,4972,1,90.5,1,1835.50012207
"3722",-30.5,2,3722,4973,1,91.5,1,2640.25
"3723",-30.5,2,3723,4974,1,92.5,1,2106
"3724",-30.5,2,3724,4975,1,93.5,1,2175.25
"3725",-30.5,2,3725,4976,1,94.5,1,1753.25
"3726",-30.5,2,3726,4977,1,95.5,1,2122.75
"3727",-30.5,2,3727,4978,1,96.5,1,2469.75024414
"3728",-30.5,2,3728,4979,1,97.5,1,3125.25
"3729",-30.5,2,3729,4980,1,98.5,1,2566.00024414
"3730",-30.5,2,3730,4981,1,99.5,1,2536.75
"3731",-30.5,2,3731,4982,1,100.5,1,3936
"3732",-30.5,2,3732,4983,1,101.5,1,4243.5
"3733",-30.5,2,3733,4984,1,102.5,1,4765.25
"3734",-30.5,2,3734,4985,1,103.5,1,4935
"3735",-30.5,2,3735,4986,1,104.5,1,4611.5
"3736",-30.5,2,3736,4988,1,106.5,1,5186.75
"3737",-30.5,2,3737,4989,1,107.5,1,5234.25
"3738",-30.5,2,3738,4990,1,108.5,1,5207.75
"3739",-30.5,2,3739,4991,1,109.5,1,5291
"3740",-30.5,2,3740,4992,1,110.5,1,5143.5
"3741",-30.5,2,3741,4993,1,111.5,1,5223.5
"3742",-30.5,2,3742,4994,1,112.5,1,5020
"3743",-30.5,2,3743,4995,1,113.5,1,4994
"3744",-30.5,2,3744,4996,1,114.5,1,796.000244141
"3745",-29.5,2,3745,5044,1,33.5,1,2331
"3746",-29.5,2,3746,5045,1,34.5,1,2560
"3747",-29.5,2,3747,5046,1,35.5,1,1920.25
"3748",-29.5,2,3748,5047,1,36.5,1,3320.74975586
"3749",-29.5,2,3749,5048,1,37.5,1,4976
"3750",-29.5,2,3750,5049,1,38.5,1,4880.5
"3751",-29.5,2,3751,5050,1,39.5,1,4907
"3752",-29.5,2,3752,5051,1,40.5,1,4897
"3753",-29.5,2,3753,5052,1,41.5,1,4976
"3754",-29.5,2,3754,5053,1,42.5,1,4248.75
"3755",-29.5,2,3755,5054,1,43.5,1,3173.50024414
"3756",-29.5,2,3756,5055,1,44.5,1,2248.25
"3757",-29.5,2,3757,5056,1,45.5,1,2839.25
"3758",-29.5,2,3758,5057,1,46.5,1,2585.5
"3759",-29.5,2,3759,5058,1,47.5,1,3123.75
"3760",-29.5,2,3760,5059,2,48.5,2,3542.5
"3761",-29.5,2,3761,5059,2,48.5,2,3542.5
"3762",-29.5,2,3762,5059,2,48.5,2,3542.5
"3763",-29.5,2,3763,5059,2,48.5,2,3542.5
"3764",-29.5,2,3764,5060,2,49.5,2,4286.75048828
"3765",-29.5,2,3765,5060,2,49.5,2,4286.75048828
"3766",-29.5,2,3766,5060,2,49.5,2,4286.75048828
"3767",-29.5,2,3767,5060,2,49.5,2,4286.75048828
"3768",-29.5,2,3768,5061,2,50.5,2,4774
"3769",-29.5,2,3769,5061,2,50.5,2,4774
"3770",-29.5,2,3770,5061,2,50.5,2,4774
"3771",-29.5,2,3771,5061,2,50.5,2,4774
"3772",-29.5,2,3772,5062,2,51.5,2,5230.75
"3773",-29.5,2,3773,5062,2,51.5,2,5230.75
"3774",-29.5,2,3774,5062,2,51.5,2,5230.75
"3775",-29.5,2,3775,5062,2,51.5,2,5230.75
"3776",-29.5,2,3776,5063,2,52.5,2,5215.75
"3777",-29.5,2,3777,5063,2,52.5,2,5215.75
"3778",-29.5,2,3778,5063,2,52.5,2,5215.75
"3779",-29.5,2,3779,5063,2,52.5,2,5215.75
"3780",-29.5,2,3780,5064,2,53.5,2,4487.75
"3781",-29.5,2,3781,5064,2,53.5,2,4487.75
"3782",-29.5,2,3782,5064,2,53.5,2,4487.75
"3783",-29.5,2,3783,5064,2,53.5,2,4487.75
"3784",-29.5,2,3784,5065,2,54.5,2,4870.25
"3785",-29.5,2,3785,5065,2,54.5,2,4870.25
"3786",-29.5,2,3786,5065,2,54.5,2,4870.25
"3787",-29.5,2,3787,5065,2,54.5,2,4870.25
"3788",-29.5,2,3788,5066,2,55.5,2,4606.75
"3789",-29.5,2,3789,5066,2,55.5,2,4606.75
"3790",-29.5,2,3790,5066,2,55.5,2,4606.75
