"","target_fid","rich_2d","OBJECTID","Join_Count","JOIN_FID","Id","species","MBG_Width","MBG_Length","MBG_APodX1","MBG_APodY1","MBG_APodX2","MBG_APodY2","MBG_Orient","midx","midy","area","x","y","RASTERVALU"
"1896",2681,1,2682,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,121.5,-48.5,-4240
"1897",2682,1,2683,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,122.5,-48.5,-4312.5
"1898",2683,1,2684,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,123.5,-48.5,-4206.5
"1899",2684,1,2685,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,124.5,-48.5,-3633.99975586
"1900",2685,1,2686,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,125.5,-48.5,-4207.49951172
"1901",2686,1,2687,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,126.5,-48.5,-3645.00024414
"1902",2687,1,2688,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,127.5,-48.5,-3848.74975586
"1903",2688,1,2689,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,128.5,-48.5,-3986.25
"1904",2689,1,2690,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,129.5,-48.5,-4124
"1905",2690,1,2691,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,130.5,-48.5,-4105.25
"1906",2691,1,2692,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,131.5,-48.5,-3939.75
"1907",2692,1,2693,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,132.5,-48.5,-3872.75
"1908",2693,1,2694,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,133.5,-48.5,-3743.75
"1909",2694,1,2695,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,134.5,-48.5,-3697.25
"1910",2695,1,2696,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,135.5,-48.5,-3603.49975586
"1911",2696,1,2697,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,136.5,-48.5,-3334.25
"1912",2697,1,2698,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,137.5,-48.5,-3506.25
"1913",2698,1,2699,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,138.5,-48.5,-3728.25
"1914",2699,1,2700,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,139.5,-48.5,-3448.99951172
"1915",2700,1,2701,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,140.5,-48.5,-4312.75
"1916",2701,1,2702,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,141.5,-48.5,-4184.25
"1917",2702,1,2703,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,142.5,-48.5,-4197.75
"1918",2703,1,2704,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,143.5,-48.5,-4360
"1919",2704,1,2705,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,144.5,-48.5,-4253.5
"1920",2705,1,2706,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,145.5,-48.5,-4350.99951172
"1921",2706,1,2707,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,146.5,-48.5,-2379.24975586
"1922",2718,1,2719,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,29.5,-47.5,-5021.5
"1923",2719,1,2720,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,30.5,-47.5,-4624
"1924",2720,1,2721,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,31.5,-47.5,-3576.99975586
"1925",2721,1,2722,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,32.5,-47.5,-1727.74987793
"1926",2722,1,2723,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,33.5,-47.5,-3620.00048828
"1927",2723,1,2724,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,34.5,-47.5,-2672.74975586
"1928",2724,1,2725,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,35.5,-47.5,-3525
"1929",2725,1,2726,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,36.5,-47.5,-3640.5
"1930",2726,1,2727,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,37.5,-47.5,-3916.25
"1931",2727,1,2728,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,38.5,-47.5,-4197.25
"1932",2728,1,2729,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,39.5,-47.5,-3880.49975586
"1933",2729,1,2730,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,40.5,-47.5,-4146
"1934",2730,1,2731,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,41.5,-47.5,-3947.5
"1935",2731,1,2732,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,42.5,-47.5,-3996.25
"1936",2732,1,2733,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,43.5,-47.5,-3693.5
"1937",2733,1,2734,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,44.5,-47.5,-3454.5
"1938",2734,1,2735,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,45.5,-47.5,-3573.75
"1939",2735,1,2736,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,46.5,-47.5,-3477.75
"1940",2736,1,2737,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,47.5,-47.5,-3159
"1941",2737,1,2738,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,48.5,-47.5,-3720
"1942",2738,1,2739,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,49.5,-47.5,-3976.75
"1943",2739,1,2740,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,50.5,-47.5,-3743
"1944",2740,1,2741,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,51.5,-47.5,-3717.5
"1945",2741,1,2742,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,52.5,-47.5,-3874.25
"1946",2742,1,2743,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,53.5,-47.5,-3688
"1947",2743,1,2744,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,54.5,-47.5,-3857.75
"1948",2744,1,2745,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,55.5,-47.5,-4089
"1949",2745,1,2746,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,56.5,-47.5,-4332
"1950",2746,1,2747,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,57.5,-47.5,-4250
"1951",2747,1,2748,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,58.5,-47.5,-4227.5
"1952",2748,1,2749,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,59.5,-47.5,-4534.75
"1953",2749,1,2750,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,60.5,-47.5,-4306
"1954",2750,1,2751,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,61.5,-47.5,-4473.25
"1955",2751,1,2752,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,62.5,-47.5,-3759.75
"1956",2752,1,2753,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,63.5,-47.5,-3462.25
"1957",2753,1,2754,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,64.5,-47.5,-2861.75
"1958",2754,1,2755,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,65.5,-47.5,-1256
"1959",2755,1,2756,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,66.5,-47.5,-612.75
"1960",2760,1,2761,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,71.5,-47.5,-574.749938965
"1961",2761,1,2762,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,72.5,-47.5,-1795.49987793
"1962",2762,1,2763,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,73.5,-47.5,-2605.5
"1963",2763,1,2764,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,74.5,-47.5,-2051
"1964",2764,1,2765,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,75.5,-47.5,-2971.24975586
"1965",2765,1,2766,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,76.5,-47.5,-3150.5
"1966",2766,1,2767,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,77.5,-47.5,-3289.75
"1967",2767,1,2768,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,78.5,-47.5,-3134
"1968",2768,1,2769,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,79.5,-47.5,-3213.5
"1969",2769,1,2770,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,80.5,-47.5,-3298.25
"1970",2770,1,2771,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,81.5,-47.5,-3319.25
"1971",2771,1,2772,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,82.5,-47.5,-3579.25
"1972",2772,1,2773,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,83.5,-47.5,-3720.5
"1973",2773,1,2774,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,84.5,-47.5,-3733
"1974",2774,1,2775,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,85.5,-47.5,-3947.75
"1975",2775,1,2776,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,86.5,-47.5,-3936
"1976",2776,1,2777,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,87.5,-47.5,-3771.5
"1977",2777,1,2778,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,88.5,-47.5,-3823.5
"1978",2778,1,2779,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,89.5,-47.5,-3526
"1979",2779,1,2780,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,90.5,-47.5,-3734
"1980",2780,1,2781,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,91.5,-47.5,-3608.5
"1981",2781,1,2782,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,92.5,-47.5,-3664.25
"1982",2782,1,2783,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,93.5,-47.5,-4468.25
"1983",2783,1,2784,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,94.5,-47.5,-3289.5
"1984",2784,1,2785,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,95.5,-47.5,-3008
"1985",2785,1,2786,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,96.5,-47.5,-2986.25
"1986",2786,1,2787,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,97.5,-47.5,-2693.75
"1987",2787,1,2788,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,98.5,-47.5,-3014.25024414
"1988",2788,1,2789,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,99.5,-47.5,-3067.5
"1989",2789,1,2790,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,100.5,-47.5,-2885.25
"1990",2790,1,2791,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,101.5,-47.5,-3000.5
"1991",2791,1,2792,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,102.5,-47.5,-2949.25024414
"1992",2792,1,2793,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,103.5,-47.5,-3247
"1993",2793,1,2794,1,1,0,"Bathypathes patula",73.1223370502,130.459786056,19.9916992188,-68.1382980347,148.8008,-47.45083,80.8758918405,9247357.15846,-5294674.44985,113507783152000,104.5,-47.5,-3298.25
