"","TARGET_FID","richness","species1","depth","x","y"
"2723",-4806,3,"Schizopathes affinis",4871,150.5,0.5
"2724",-4806,3,"Bathypathes patula",4871,150.5,0.5
"2725",-4805,3,"Alternatipathes alternata",3914.25,149.5,0.5
"2726",-4805,3,"Bathypathes patula",3914.25,149.5,0.5
"2727",-4805,3,"Schizopathes affinis",3914.25,149.5,0.5
"2728",-4804,3,"Bathypathes patula",4200.25,148.5,0.5
"2729",-4804,3,"Alternatipathes alternata",4200.25,148.5,0.5
"2730",-4804,3,"Schizopathes affinis",4200.25,148.5,0.5
"2731",-4803,3,"Bathypathes patula",4497.5,147.5,0.5
"2732",-4803,3,"Alternatipathes alternata",4497.5,147.5,0.5
"2733",-4803,3,"Schizopathes affinis",4497.5,147.5,0.5
"2734",-4802,3,"Bathypathes patula",4094.49975586,146.5,0.5
"2735",-4802,3,"Alternatipathes alternata",4094.49975586,146.5,0.5
"2736",-4802,3,"Schizopathes affinis",4094.49975586,146.5,0.5
"2737",-4801,3,"Bathypathes patula",3750.99975586,145.5,0.5
"2738",-4801,3,"Alternatipathes alternata",3750.99975586,145.5,0.5
"2739",-4801,3,"Schizopathes affinis",3750.99975586,145.5,0.5
"2740",-4800,3,"Schizopathes affinis",3745,144.5,0.5
"2741",-4800,3,"Alternatipathes alternata",3745,144.5,0.5
"2742",-4800,3,"Bathypathes patula",3745,144.5,0.5
"2743",-4799,3,"Bathypathes patula",3243.49951172,143.5,0.5
"2744",-4799,3,"Schizopathes affinis",3243.49951172,143.5,0.5
"2745",-4799,3,"Alternatipathes alternata",3243.49951172,143.5,0.5
"2746",-4798,3,"Schizopathes affinis",3035,142.5,0.5
"2747",-4798,3,"Alternatipathes alternata",3035,142.5,0.5
"2748",-4798,3,"Bathypathes patula",3035,142.5,0.5
"2749",-4797,3,"Schizopathes affinis",3410.75,141.5,0.5
"2750",-4797,3,"Alternatipathes alternata",3410.75,141.5,0.5
"2751",-4797,3,"Bathypathes patula",3410.75,141.5,0.5
"2752",-4796,3,"Bathypathes patula",3363.25,140.5,0.5
"2753",-4796,3,"Schizopathes affinis",3363.25,140.5,0.5
"2754",-4796,3,"Alternatipathes alternata",3363.25,140.5,0.5
"2755",-4795,2,"Bathypathes patula",3362,139.5,0.5
"2756",-4795,2,"Schizopathes affinis",3362,139.5,0.5
"2757",-4794,2,"Schizopathes affinis",3997,138.5,0.5
"2758",-4794,2,"Bathypathes patula",3997,138.5,0.5
"2759",-4793,2,"Schizopathes affinis",3737.25024414,137.5,0.5
"2760",-4793,2,"Bathypathes patula",3737.25024414,137.5,0.5
"2761",-4792,2,"Schizopathes affinis",4281.5,136.5,0.5
"2762",-4792,2,"Bathypathes patula",4281.5,136.5,0.5
"2763",-4791,1,"Bathypathes patula",4985,135.5,0.5
"2764",-4790,2,"Bathypathes patula",4791.75,134.5,0.5
"2765",-4790,2,"Schizopathes affinis",4791.75,134.5,0.5
"2766",-4789,2,"Bathypathes patula",3738.99975586,133.5,0.5
"2767",-4789,2,"Schizopathes affinis",3738.99975586,133.5,0.5
"2768",-4788,1,"Bathypathes patula",3612.74975586,132.5,0.5
"2769",-4787,2,"Trissopathes tristicha",2110.24926758,131.5,0.5
"2770",-4787,2,"Bathypathes patula",2110.24926758,131.5,0.5
"2771",-4786,4,"Cirrhipathes spiralis",901.750183105,130.5,0.5
"2772",-4786,4,"Bathypathes patula",901.750183105,130.5,0.5
"2773",-4786,4,"Stylopathes tenuispina",901.750183105,130.5,0.5
"2774",-4786,4,"Trissopathes tristicha",901.750183105,130.5,0.5
"2775",-4785,4,"Bathypathes patula",976.00012207,129.5,0.5
"2776",-4785,4,"Trissopathes tristicha",976.00012207,129.5,0.5
"2777",-4785,4,"Cirrhipathes spiralis",976.00012207,129.5,0.5
"2778",-4785,4,"Stylopathes tenuispina",976.00012207,129.5,0.5
"2779",-4783,10,"Myriopathes japonica",36.2498817444,127.5,0.5
"2780",-4783,10,"Cupressopathes abies",36.2498817444,127.5,0.5
"2781",-4783,10,"Cirrhipathes anguina",36.2498817444,127.5,0.5
"2782",-4783,10,"Myriopathes myriophylla",36.2498817444,127.5,0.5
"2783",-4783,10,"Antipathes flabellum",36.2498817444,127.5,0.5
"2784",-4783,10,"Cirrhipathes spiralis",36.2498817444,127.5,0.5
"2785",-4783,10,"Antipathes sibogae",36.2498817444,127.5,0.5
"2786",-4783,10,"Antipathes curvata",36.2498817444,127.5,0.5
"2787",-4783,10,"Rhipidipathes reticulata",36.2498817444,127.5,0.5
"2788",-4783,10,"pseudocirrhipathes mapia",36.2498817444,127.5,0.5
"2789",-4782,1,"Bathypathes patula",2154.25024414,126.5,0.5
"2790",-4781,2,"Bathypathes patula",2010.24987793,125.5,0.5
"2791",-4781,2,"Cirrhipathes spiralis",2010.24987793,125.5,0.5
"2792",-4778,4,"Myriopathes myriophylla",9.25001430511,122.5,0.5
"2793",-4778,4,"Rhipidipathes reticulata",9.25001430511,122.5,0.5
"2794",-4778,4,"Antipathes sibogae",9.25001430511,122.5,0.5
"2795",-4778,4,"Cirrhipathes anguina",9.25001430511,122.5,0.5
"2796",-4776,3,"Antipathes sibogae",65.4998474121,120.5,0.5
"2797",-4776,3,"Cirrhipathes anguina",65.4998474121,120.5,0.5
"2798",-4776,3,"Cupressopathes abies",65.4998474121,120.5,0.5
"2799",-4772,1,"Abyssopathes lyra",5561.75,178.5,-0.5
"2800",-4771,1,"Abyssopathes lyra",5428.75,177.5,-0.5
"2801",-4770,3,"Abyssopathes lyra",5035.75,176.5,-0.5
"2802",-4770,3,"Bathypathes patula",5035.75,176.5,-0.5
"2803",-4770,3,"Alternatipathes alternata",5035.75,176.5,-0.5
"2804",-4769,2,"Abyssopathes lyra",5105.75,175.5,-0.5
"2805",-4769,2,"Bathypathes patula",5105.75,175.5,-0.5
"2806",-4768,4,"Alternatipathes alternata",3851.24951172,174.5,-0.5
"2807",-4768,4,"Bathypathes patula",3851.24951172,174.5,-0.5
"2808",-4768,4,"Schizopathes affinis",3851.24951172,174.5,-0.5
"2809",-4768,4,"Abyssopathes lyra",3851.24951172,174.5,-0.5
"2810",-4767,4,"Bathypathes patula",4692.5,173.5,-0.5
"2811",-4767,4,"Abyssopathes lyra",4692.5,173.5,-0.5
"2812",-4767,4,"Schizopathes affinis",4692.5,173.5,-0.5
"2813",-4767,4,"Alternatipathes alternata",4692.5,173.5,-0.5
"2814",-4766,4,"Bathypathes patula",4608.75,172.5,-0.5
"2815",-4766,4,"Alternatipathes alternata",4608.75,172.5,-0.5
"2816",-4766,4,"Schizopathes affinis",4608.75,172.5,-0.5
"2817",-4766,4,"Abyssopathes lyra",4608.75,172.5,-0.5
"2818",-4765,4,"Schizopathes affinis",4430.25,171.5,-0.5
"2819",-4765,4,"Abyssopathes lyra",4430.25,171.5,-0.5
"2820",-4765,4,"Bathypathes patula",4430.25,171.5,-0.5
"2821",-4765,4,"Alternatipathes alternata",4430.25,171.5,-0.5
"2822",-4764,4,"Bathypathes patula",4379.75,170.5,-0.5
"2823",-4764,4,"Alternatipathes alternata",4379.75,170.5,-0.5
"2824",-4764,4,"Abyssopathes lyra",4379.75,170.5,-0.5
"2825",-4764,4,"Schizopathes affinis",4379.75,170.5,-0.5
"2826",-4763,4,"Bathypathes patula",4386.5,169.5,-0.5
"2827",-4763,4,"Abyssopathes lyra",4386.5,169.5,-0.5
"2828",-4763,4,"Alternatipathes alternata",4386.5,169.5,-0.5
"2829",-4763,4,"Schizopathes affinis",4386.5,169.5,-0.5
"2830",-4762,4,"Bathypathes patula",4278.25,168.5,-0.5
"2831",-4762,4,"Abyssopathes lyra",4278.25,168.5,-0.5
"2832",-4762,4,"Alternatipathes alternata",4278.25,168.5,-0.5
"2833",-4762,4,"Schizopathes affinis",4278.25,168.5,-0.5
"2834",-4761,4,"Schizopathes affinis",4291,167.5,-0.5
"2835",-4761,4,"Bathypathes patula",4291,167.5,-0.5
"2836",-4761,4,"Abyssopathes lyra",4291,167.5,-0.5
"2837",-4761,4,"Alternatipathes alternata",4291,167.5,-0.5
"2838",-4760,4,"Alternatipathes alternata",4281.25,166.5,-0.5
"2839",-4760,4,"Abyssopathes lyra",4281.25,166.5,-0.5
"2840",-4760,4,"Bathypathes patula",4281.25,166.5,-0.5
"2841",-4760,4,"Schizopathes affinis",4281.25,166.5,-0.5
"2842",-4759,4,"Schizopathes affinis",4451,165.5,-0.5
"2843",-4759,4,"Alternatipathes alternata",4451,165.5,-0.5
"2844",-4759,4,"Abyssopathes lyra",4451,165.5,-0.5
"2845",-4759,4,"Bathypathes patula",4451,165.5,-0.5
"2846",-4758,4,"Bathypathes patula",4410.25,164.5,-0.5
"2847",-4758,4,"Alternatipathes alternata",4410.25,164.5,-0.5
"2848",-4758,4,"Abyssopathes lyra",4410.25,164.5,-0.5
"2849",-4758,4,"Schizopathes affinis",4410.25,164.5,-0.5
"2850",-4757,4,"Bathypathes patula",4415.25,163.5,-0.5
"2851",-4757,4,"Schizopathes affinis",4415.25,163.5,-0.5
"2852",-4757,4,"Alternatipathes alternata",4415.25,163.5,-0.5
"2853",-4757,4,"Abyssopathes lyra",4415.25,163.5,-0.5
"2854",-4756,4,"Bathypathes patula",4240.75,162.5,-0.5
"2855",-4756,4,"Alternatipathes alternata",4240.75,162.5,-0.5
"2856",-4756,4,"Abyssopathes lyra",4240.75,162.5,-0.5
"2857",-4756,4,"Schizopathes affinis",4240.75,162.5,-0.5
"2858",-4755,4,"Schizopathes affinis",3649.25,161.5,-0.5
"2859",-4755,4,"Alternatipathes alternata",3649.25,161.5,-0.5
"2860",-4755,4,"Abyssopathes lyra",3649.25,161.5,-0.5
"2861",-4755,4,"Bathypathes patula",3649.25,161.5,-0.5
"2862",-4754,4,"Alternatipathes alternata",2959.5,160.5,-0.5
"2863",-4754,4,"Schizopathes affinis",2959.5,160.5,-0.5
"2864",-4754,4,"Abyssopathes lyra",2959.5,160.5,-0.5
"2865",-4754,4,"Bathypathes patula",2959.5,160.5,-0.5
"2866",-4753,5,"Alternatipathes alternata",2623,159.5,-0.5
"2867",-4753,5,"Bathypathes patula",2623,159.5,-0.5
"2868",-4753,5,"Trissopathes pseudotristicha",2623,159.5,-0.5
"2869",-4753,5,"Schizopathes affinis",2623,159.5,-0.5
"2870",-4753,5,"Abyssopathes lyra",2623,159.5,-0.5
"2871",-4752,5,"Bathypathes patula",2201.75,158.5,-0.5
"2872",-4752,5,"Alternatipathes alternata",2201.75,158.5,-0.5
"2873",-4752,5,"Trissopathes tristicha",2201.75,158.5,-0.5
"2874",-4752,5,"Trissopathes pseudotristicha",2201.75,158.5,-0.5
"2875",-4752,5,"Schizopathes affinis",2201.75,158.5,-0.5
"2876",-4751,5,"Trissopathes pseudotristicha",2086,157.5,-0.5
"2877",-4751,5,"Trissopathes tristicha",2086,157.5,-0.5
"2878",-4751,5,"Alternatipathes alternata",2086,157.5,-0.5
"2879",-4751,5,"Bathypathes patula",2086,157.5,-0.5
"2880",-4751,5,"Schizopathes affinis",2086,157.5,-0.5
"2881",-4750,6,"Trissopathes pseudotristicha",2007,156.5,-0.5
"2882",-4750,6,"Trissopathes tristicha",2007,156.5,-0.5
"2883",-4750,6,"Schizopathes affinis",2007,156.5,-0.5
"2884",-4750,6,"Alternatipathes alternata",2007,156.5,-0.5
"2885",-4750,6,"Cirrhipathes spiralis",2007,156.5,-0.5
"2886",-4750,6,"Bathypathes patula",2007,156.5,-0.5
"2887",-4749,6,"Trissopathes pseudotristicha",2039.75,155.5,-0.5
"2888",-4749,6,"Bathypathes patula",2039.75,155.5,-0.5
"2889",-4749,6,"Schizopathes affinis",2039.75,155.5,-0.5
"2890",-4749,6,"Trissopathes tristicha",2039.75,155.5,-0.5
"2891",-4749,6,"Alternatipathes alternata",2039.75,155.5,-0.5
"2892",-4749,6,"Cirrhipathes spiralis",2039.75,155.5,-0.5
"2893",-4748,3,"Alternatipathes alternata",3014.50024414,154.5,-0.5
"2894",-4748,3,"Bathypathes patula",3014.50024414,154.5,-0.5
"2895",-4748,3,"Schizopathes affinis",3014.50024414,154.5,-0.5
"2896",-4747,3,"Alternatipathes alternata",4089,153.5,-0.5
"2897",-4747,3,"Schizopathes affinis",4089,153.5,-0.5
"2898",-4747,3,"Bathypathes patula",4089,153.5,-0.5
"2899",-4746,3,"Alternatipathes alternata",4554.25,152.5,-0.5
"2900",-4746,3,"Schizopathes affinis",4554.25,152.5,-0.5
"2901",-4746,3,"Bathypathes patula",4554.25,152.5,-0.5
"2902",-4745,2,"Alternatipathes alternata",5086.49902344,151.5,-0.5
"2903",-4745,2,"Bathypathes patula",5086.49902344,151.5,-0.5
"2904",-4744,2,"Alternatipathes alternata",5056.75,150.5,-0.5
"2905",-4744,2,"Bathypathes patula",5056.75,150.5,-0.5
"2906",-4743,3,"Bathypathes patula",3156.74951172,149.5,-0.5
"2907",-4743,3,"Alternatipathes alternata",3156.74951172,149.5,-0.5
"2908",-4743,3,"Schizopathes affinis",3156.74951172,149.5,-0.5
"2909",-4742,3,"Alternatipathes alternata",3810.24975586,148.5,-0.5
"2910",-4742,3,"Schizopathes affinis",3810.24975586,148.5,-0.5
"2911",-4742,3,"Bathypathes patula",3810.24975586,148.5,-0.5
"2912",-4741,3,"Schizopathes affinis",2960.24975586,147.5,-0.5
"2913",-4741,3,"Alternatipathes alternata",2960.24975586,147.5,-0.5
"2914",-4741,3,"Bathypathes patula",2960.24975586,147.5,-0.5
"2915",-4740,3,"Bathypathes patula",2894.74975586,146.5,-0.5
"2916",-4740,3,"Schizopathes affinis",2894.74975586,146.5,-0.5
"2917",-4740,3,"Alternatipathes alternata",2894.74975586,146.5,-0.5
"2918",-4739,3,"Alternatipathes alternata",4125.25,145.5,-0.5
"2919",-4739,3,"Schizopathes affinis",4125.25,145.5,-0.5
"2920",-4739,3,"Bathypathes patula",4125.25,145.5,-0.5
"2921",-4738,3,"Schizopathes affinis",4250.75,144.5,-0.5
"2922",-4738,3,"Bathypathes patula",4250.75,144.5,-0.5
"2923",-4738,3,"Alternatipathes alternata",4250.75,144.5,-0.5
"2924",-4737,3,"Bathypathes patula",3032.75024414,143.5,-0.5
"2925",-4737,3,"Alternatipathes alternata",3032.75024414,143.5,-0.5
"2926",-4737,3,"Schizopathes affinis",3032.75024414,143.5,-0.5
"2927",-4736,3,"Alternatipathes alternata",3201.75024414,142.5,-0.5
"2928",-4736,3,"Bathypathes patula",3201.75024414,142.5,-0.5
"2929",-4736,3,"Schizopathes affinis",3201.75024414,142.5,-0.5
"2930",-4735,3,"Bathypathes patula",3164.25,141.5,-0.5
"2931",-4735,3,"Schizopathes affinis",3164.25,141.5,-0.5
"2932",-4735,3,"Alternatipathes alternata",3164.25,141.5,-0.5
"2933",-4734,3,"Bathypathes patula",3286.99975586,140.5,-0.5
"2934",-4734,3,"Schizopathes affinis",3286.99975586,140.5,-0.5
"2935",-4734,3,"Alternatipathes alternata",3286.99975586,140.5,-0.5
"2936",-4733,2,"Schizopathes affinis",3390.5,139.5,-0.5
"2937",-4733,2,"Bathypathes patula",3390.5,139.5,-0.5
"2938",-4732,2,"Schizopathes affinis",4424.75,138.5,-0.5
"2939",-4732,2,"Bathypathes patula",4424.75,138.5,-0.5
"2940",-4731,2,"Bathypathes patula",4591.75,137.5,-0.5
"2941",-4731,2,"Schizopathes affinis",4591.75,137.5,-0.5
"2942",-4730,2,"Schizopathes affinis",3175.25,136.5,-0.5
"2943",-4730,2,"Bathypathes patula",3175.25,136.5,-0.5
"2944",-4729,5,"Stylopathes tenuispina",535.499938965,135.5,-0.5
"2945",-4729,5,"Cirrhipathes spiralis",535.499938965,135.5,-0.5
"2946",-4729,5,"Trissopathes tristicha",535.499938965,135.5,-0.5
"2947",-4729,5,"Bathypathes patula",535.499938965,135.5,-0.5
"2948",-4729,5,"Antipathes curvata",535.499938965,135.5,-0.5
"2949",-4728,3,"Trissopathes tristicha",2113.25024414,134.5,-0.5
"2950",-4728,3,"Schizopathes affinis",2113.25024414,134.5,-0.5
"2951",-4728,3,"Bathypathes patula",2113.25024414,134.5,-0.5
"2952",-4727,4,"Cirrhipathes spiralis",2070.5,133.5,-0.5
"2953",-4727,4,"Schizopathes affinis",2070.5,133.5,-0.5
"2954",-4727,4,"Bathypathes patula",2070.5,133.5,-0.5
"2955",-4727,4,"Trissopathes tristicha",2070.5,133.5,-0.5
"2956",-4725,1,"Bathypathes patula",2399.99975586,131.5,-0.5
"2957",-4723,3,"Cirrhipathes spiralis",1746.25024414,129.5,-0.5
"2958",-4723,3,"Bathypathes patula",1746.25024414,129.5,-0.5
"2959",-4723,3,"Trissopathes tristicha",1746.25024414,129.5,-0.5
"2960",-4722,8,"Cirrhipathes spiralis",134.49987793,128.5,-0.5
"2961",-4722,8,"Rhipidipathes reticulata",134.49987793,128.5,-0.5
"2962",-4722,8,"Myriopathes japonica",134.49987793,128.5,-0.5
"2963",-4722,8,"Stylopathes tenuispina",134.49987793,128.5,-0.5
"2964",-4722,8,"Cirrhipathes anguina",134.49987793,128.5,-0.5
"2965",-4722,8,"Myriopathes myriophylla",134.49987793,128.5,-0.5
"2966",-4722,8,"pseudocirrhipathes mapia",134.49987793,128.5,-0.5
"2967",-4722,8,"Antipathes flabellum",134.49987793,128.5,-0.5
"2968",-4720,1,"Bathypathes patula",2899.25024414,126.5,-0.5
"2969",-4719,1,"Bathypathes patula",2468.25024414,125.5,-0.5
"2970",-4718,1,"Bathypathes patula",1337.74951172,124.5,-0.5
"2971",-4717,1,"Bathypathes patula",1234.49902344,123.5,-0.5
"2972",-4716,3,"Cirrhipathes anguina",225.501022339,122.5,-0.5
"2973",-4716,3,"Myriopathes myriophylla",225.501022339,122.5,-0.5
"2974",-4716,3,"Stylopathes tenuispina",225.501022339,122.5,-0.5
"2975",-4715,2,"Stylopathes tenuispina",186.00012207,121.5,-0.5
"2976",-4715,2,"Cirrhipathes anguina",186.00012207,121.5,-0.5
"2977",-4710,1,"Abyssopathes lyra",5432,178.5,-1.5
"2978",-4709,1,"Abyssopathes lyra",5506.75,177.5,-1.5
"2979",-4708,5,"Bathypathes patula",2761.75170898,176.5,-1.5
"2980",-4708,5,"Schizopathes affinis",2761.75170898,176.5,-1.5
"2981",-4708,5,"Abyssopathes lyra",2761.75170898,176.5,-1.5
"2982",-4708,5,"Trissopathes pseudotristicha",2761.75170898,176.5,-1.5
"2983",-4708,5,"Alternatipathes alternata",2761.75170898,176.5,-1.5
"2984",-4707,4,"Abyssopathes lyra",4425.25,175.5,-1.5
"2985",-4707,4,"Alternatipathes alternata",4425.25,175.5,-1.5
"2986",-4707,4,"Bathypathes patula",4425.25,175.5,-1.5
"2987",-4707,4,"Schizopathes affinis",4425.25,175.5,-1.5
"2988",-4706,4,"Schizopathes affinis",4508.5,174.5,-1.5
"2989",-4706,4,"Alternatipathes alternata",4508.5,174.5,-1.5
"2990",-4706,4,"Bathypathes patula",4508.5,174.5,-1.5
"2991",-4706,4,"Abyssopathes lyra",4508.5,174.5,-1.5
"2992",-4705,4,"Schizopathes affinis",4619.5,173.5,-1.5
"2993",-4705,4,"Abyssopathes lyra",4619.5,173.5,-1.5
"2994",-4705,4,"Alternatipathes alternata",4619.5,173.5,-1.5
"2995",-4705,4,"Bathypathes patula",4619.5,173.5,-1.5
"2996",-4704,4,"Schizopathes affinis",4400.25,172.5,-1.5
"2997",-4704,4,"Bathypathes patula",4400.25,172.5,-1.5
"2998",-4704,4,"Alternatipathes alternata",4400.25,172.5,-1.5
"2999",-4704,4,"Abyssopathes lyra",4400.25,172.5,-1.5
"3000",-4703,4,"Bathypathes patula",4132.75,171.5,-1.5
"3001",-4703,4,"Schizopathes affinis",4132.75,171.5,-1.5
"3002",-4703,4,"Alternatipathes alternata",4132.75,171.5,-1.5
"3003",-4703,4,"Abyssopathes lyra",4132.75,171.5,-1.5
"3004",-4702,4,"Alternatipathes alternata",4428.75,170.5,-1.5
"3005",-4702,4,"Bathypathes patula",4428.75,170.5,-1.5
"3006",-4702,4,"Schizopathes affinis",4428.75,170.5,-1.5
"3007",-4702,4,"Abyssopathes lyra",4428.75,170.5,-1.5
"3008",-4701,4,"Alternatipathes alternata",4199.25,169.5,-1.5
"3009",-4701,4,"Abyssopathes lyra",4199.25,169.5,-1.5
"3010",-4701,4,"Bathypathes patula",4199.25,169.5,-1.5
"3011",-4701,4,"Schizopathes affinis",4199.25,169.5,-1.5
"3012",-4700,4,"Bathypathes patula",3984.75,168.5,-1.5
"3013",-4700,4,"Schizopathes affinis",3984.75,168.5,-1.5
"3014",-4700,4,"Abyssopathes lyra",3984.75,168.5,-1.5
"3015",-4700,4,"Alternatipathes alternata",3984.75,168.5,-1.5
"3016",-4699,4,"Abyssopathes lyra",3965,167.5,-1.5
"3017",-4699,4,"Bathypathes patula",3965,167.5,-1.5
"3018",-4699,4,"Schizopathes affinis",3965,167.5,-1.5
"3019",-4699,4,"Alternatipathes alternata",3965,167.5,-1.5
"3020",-4698,4,"Bathypathes patula",4340.75,166.5,-1.5
"3021",-4698,4,"Alternatipathes alternata",4340.75,166.5,-1.5
"3022",-4698,4,"Schizopathes affinis",4340.75,166.5,-1.5
"3023",-4698,4,"Abyssopathes lyra",4340.75,166.5,-1.5
"3024",-4697,4,"Abyssopathes lyra",4479.25,165.5,-1.5
"3025",-4697,4,"Alternatipathes alternata",4479.25,165.5,-1.5
"3026",-4697,4,"Bathypathes patula",4479.25,165.5,-1.5
"3027",-4697,4,"Schizopathes affinis",4479.25,165.5,-1.5
"3028",-4696,4,"Abyssopathes lyra",4466.75,164.5,-1.5
"3029",-4696,4,"Schizopathes affinis",4466.75,164.5,-1.5
"3030",-4696,4,"Bathypathes patula",4466.75,164.5,-1.5
"3031",-4696,4,"Alternatipathes alternata",4466.75,164.5,-1.5
"3032",-4695,4,"Schizopathes affinis",4288.75,163.5,-1.5
"3033",-4695,4,"Bathypathes patula",4288.75,163.5,-1.5
"3034",-4695,4,"Alternatipathes alternata",4288.75,163.5,-1.5
"3035",-4695,4,"Abyssopathes lyra",4288.75,163.5,-1.5
"3036",-4694,4,"Bathypathes patula",4239.74951172,162.5,-1.5
"3037",-4694,4,"Abyssopathes lyra",4239.74951172,162.5,-1.5
"3038",-4694,4,"Alternatipathes alternata",4239.74951172,162.5,-1.5
"3039",-4694,4,"Schizopathes affinis",4239.74951172,162.5,-1.5
"3040",-4693,4,"Alternatipathes alternata",3046.49975586,161.5,-1.5
"3041",-4693,4,"Bathypathes patula",3046.49975586,161.5,-1.5
"3042",-4693,4,"Schizopathes affinis",3046.49975586,161.5,-1.5
"3043",-4693,4,"Abyssopathes lyra",3046.49975586,161.5,-1.5
"3044",-4692,4,"Bathypathes patula",3273.75,160.5,-1.5
"3045",-4692,4,"Schizopathes affinis",3273.75,160.5,-1.5
"3046",-4692,4,"Abyssopathes lyra",3273.75,160.5,-1.5
"3047",-4692,4,"Alternatipathes alternata",3273.75,160.5,-1.5
"3048",-4691,5,"Schizopathes affinis",2512.74975586,159.5,-1.5
"3049",-4691,5,"Abyssopathes lyra",2512.74975586,159.5,-1.5
"3050",-4691,5,"Trissopathes pseudotristicha",2512.74975586,159.5,-1.5
"3051",-4691,5,"Alternatipathes alternata",2512.74975586,159.5,-1.5
"3052",-4691,5,"Bathypathes patula",2512.74975586,159.5,-1.5
"3053",-4690,6,"Schizopathes affinis",1974.75,158.5,-1.5
"3054",-4690,6,"Alternatipathes alternata",1974.75,158.5,-1.5
"3055",-4690,6,"Trissopathes tristicha",1974.75,158.5,-1.5
"3056",-4690,6,"Cirrhipathes spiralis",1974.75,158.5,-1.5
"3057",-4690,6,"Bathypathes patula",1974.75,158.5,-1.5
"3058",-4690,6,"Trissopathes pseudotristicha",1974.75,158.5,-1.5
"3059",-4689,7,"Trissopathes pseudotristicha",1746.75,157.5,-1.5
"3060",-4689,7,"Bathypathes patula",1746.75,157.5,-1.5
"3061",-4689,7,"Cirrhipathes spiralis",1746.75,157.5,-1.5
"3062",-4689,7,"Schizopathes affinis",1746.75,157.5,-1.5
"3063",-4689,7,"Alternatipathes alternata",1746.75,157.5,-1.5
"3064",-4689,7,"Trissopathes tristicha",1746.75,157.5,-1.5
"3065",-4689,7,"Stichopathes spiessi",1746.75,157.5,-1.5
"3066",-4688,7,"Stichopathes spiessi",1695.75,156.5,-1.5
"3067",-4688,7,"Trissopathes pseudotristicha",1695.75,156.5,-1.5
"3068",-4688,7,"Cirrhipathes spiralis",1695.75,156.5,-1.5
"3069",-4688,7,"Trissopathes tristicha",1695.75,156.5,-1.5
"3070",-4688,7,"Bathypathes patula",1695.75,156.5,-1.5
"3071",-4688,7,"Schizopathes affinis",1695.75,156.5,-1.5
"3072",-4688,7,"Alternatipathes alternata",1695.75,156.5,-1.5
"3073",-4687,5,"Schizopathes affinis",2119.25,155.5,-1.5
"3074",-4687,5,"Trissopathes tristicha",2119.25,155.5,-1.5
"3075",-4687,5,"Bathypathes patula",2119.25,155.5,-1.5
"3076",-4687,5,"Trissopathes pseudotristicha",2119.25,155.5,-1.5
"3077",-4687,5,"Alternatipathes alternata",2119.25,155.5,-1.5
"3078",-4686,3,"Schizopathes affinis",2864.25024414,154.5,-1.5
"3079",-4686,3,"Alternatipathes alternata",2864.25024414,154.5,-1.5
"3080",-4686,3,"Bathypathes patula",2864.25024414,154.5,-1.5
"3081",-4685,3,"Schizopathes affinis",3333.5,153.5,-1.5
"3082",-4685,3,"Bathypathes patula",3333.5,153.5,-1.5
"3083",-4685,3,"Alternatipathes alternata",3333.5,153.5,-1.5
"3084",-4683,3,"Schizopathes affinis",3287,151.5,-1.5
"3085",-4683,3,"Bathypathes patula",3287,151.5,-1.5
"3086",-4683,3,"Alternatipathes alternata",3287,151.5,-1.5
"3087",-4682,4,"Alternatipathes alternata",2134.24951172,150.5,-1.5
"3088",-4682,4,"Schizopathes affinis",2134.24951172,150.5,-1.5
"3089",-4682,4,"Trissopathes tristicha",2134.24951172,150.5,-1.5
"3090",-4682,4,"Bathypathes patula",2134.24951172,150.5,-1.5
"3091",-4681,6,"Alternatipathes alternata",1153.50134277,149.5,-1.5
"3092",-4681,6,"Stichopathes spiessi",1153.50134277,149.5,-1.5
"3093",-4681,6,"Bathypathes patula",1153.50134277,149.5,-1.5
