"","TARGET_FID","richness","species1","depth","x","y","min_depth","max_depth","min_lat","max_lat"
"4372",3395,4,"Bathypathes patula",2773.75,-112.5,-42.5,273,5303.52,-68.120833,59.04833
"4373",3395,4,"Schizopathes affinis",2773.75,-112.5,-42.5,1576,4923,-61.400002,35.552
"4374",3396,4,"Abyssopathes lyra",2833,-111.5,-42.5,2050,5772.36,-67.916672,36.17
"4375",3396,4,"Alternatipathes alternata",2833,-111.5,-42.5,182,5089,-70.333328,56.350281
"4376",3396,4,"Bathypathes patula",2833,-111.5,-42.5,273,5303.52,-68.120833,59.04833
"4377",3396,4,"Schizopathes affinis",2833,-111.5,-42.5,1576,4923,-61.400002,35.552
"4378",3397,4,"Abyssopathes lyra",2886.99975586,-110.5,-42.5,2050,5772.36,-67.916672,36.17
"4379",3397,4,"Alternatipathes alternata",2886.99975586,-110.5,-42.5,182,5089,-70.333328,56.350281
"4380",3397,4,"Bathypathes patula",2886.99975586,-110.5,-42.5,273,5303.52,-68.120833,59.04833
"4381",3397,4,"Schizopathes affinis",2886.99975586,-110.5,-42.5,1576,4923,-61.400002,35.552
"4382",3398,4,"Abyssopathes lyra",3254.25,-109.5,-42.5,2050,5772.36,-67.916672,36.17
"4383",3398,4,"Alternatipathes alternata",3254.25,-109.5,-42.5,182,5089,-70.333328,56.350281
"4384",3398,4,"Bathypathes patula",3254.25,-109.5,-42.5,273,5303.52,-68.120833,59.04833
"4385",3398,4,"Schizopathes affinis",3254.25,-109.5,-42.5,1576,4923,-61.400002,35.552
"4386",3399,4,"Abyssopathes lyra",3314.75,-108.5,-42.5,2050,5772.36,-67.916672,36.17
"4387",3399,4,"Alternatipathes alternata",3314.75,-108.5,-42.5,182,5089,-70.333328,56.350281
"4388",3399,4,"Bathypathes patula",3314.75,-108.5,-42.5,273,5303.52,-68.120833,59.04833
"4389",3399,4,"Schizopathes affinis",3314.75,-108.5,-42.5,1576,4923,-61.400002,35.552
"4390",3400,3,"Abyssopathes lyra",3580.75,-107.5,-42.5,2050,5772.36,-67.916672,36.17
"4391",3400,3,"Alternatipathes alternata",3580.75,-107.5,-42.5,182,5089,-70.333328,56.350281
"4392",3400,3,"Bathypathes patula",3580.75,-107.5,-42.5,273,5303.52,-68.120833,59.04833
"4393",3401,3,"Abyssopathes lyra",3200.25,-106.5,-42.5,2050,5772.36,-67.916672,36.17
"4394",3401,3,"Alternatipathes alternata",3200.25,-106.5,-42.5,182,5089,-70.333328,56.350281
"4395",3401,3,"Bathypathes patula",3200.25,-106.5,-42.5,273,5303.52,-68.120833,59.04833
"4396",3402,3,"Abyssopathes lyra",3296,-105.5,-42.5,2050,5772.36,-67.916672,36.17
"4397",3402,3,"Alternatipathes alternata",3296,-105.5,-42.5,182,5089,-70.333328,56.350281
"4398",3402,3,"Bathypathes patula",3296,-105.5,-42.5,273,5303.52,-68.120833,59.04833
"4399",3403,3,"Abyssopathes lyra",3999,-104.5,-42.5,2050,5772.36,-67.916672,36.17
"4400",3403,3,"Alternatipathes alternata",3999,-104.5,-42.5,182,5089,-70.333328,56.350281
"4401",3403,3,"Bathypathes patula",3999,-104.5,-42.5,273,5303.52,-68.120833,59.04833
"4402",3404,3,"Abyssopathes lyra",4053.25,-103.5,-42.5,2050,5772.36,-67.916672,36.17
"4403",3404,3,"Alternatipathes alternata",4053.25,-103.5,-42.5,182,5089,-70.333328,56.350281
"4404",3404,3,"Bathypathes patula",4053.25,-103.5,-42.5,273,5303.52,-68.120833,59.04833
"4405",3405,3,"Abyssopathes lyra",3959.5,-102.5,-42.5,2050,5772.36,-67.916672,36.17
"4406",3405,3,"Alternatipathes alternata",3959.5,-102.5,-42.5,182,5089,-70.333328,56.350281
"4407",3405,3,"Bathypathes patula",3959.5,-102.5,-42.5,273,5303.52,-68.120833,59.04833
"4408",3406,3,"Abyssopathes lyra",4328.75,-101.5,-42.5,2050,5772.36,-67.916672,36.17
"4409",3406,3,"Alternatipathes alternata",4328.75,-101.5,-42.5,182,5089,-70.333328,56.350281
"4410",3406,3,"Bathypathes patula",4328.75,-101.5,-42.5,273,5303.52,-68.120833,59.04833
"4411",3407,3,"Abyssopathes lyra",4461.5,-100.5,-42.5,2050,5772.36,-67.916672,36.17
"4412",3407,3,"Alternatipathes alternata",4461.5,-100.5,-42.5,182,5089,-70.333328,56.350281
"4413",3407,3,"Bathypathes patula",4461.5,-100.5,-42.5,273,5303.52,-68.120833,59.04833
"4414",3408,3,"Abyssopathes lyra",4291.5,-99.5,-42.5,2050,5772.36,-67.916672,36.17
"4415",3408,3,"Alternatipathes alternata",4291.5,-99.5,-42.5,182,5089,-70.333328,56.350281
"4416",3408,3,"Bathypathes patula",4291.5,-99.5,-42.5,273,5303.52,-68.120833,59.04833
"4417",3409,3,"Abyssopathes lyra",3952.25,-98.5,-42.5,2050,5772.36,-67.916672,36.17
"4418",3409,3,"Alternatipathes alternata",3952.25,-98.5,-42.5,182,5089,-70.333328,56.350281
"4419",3409,3,"Bathypathes patula",3952.25,-98.5,-42.5,273,5303.52,-68.120833,59.04833
"4420",3410,3,"Abyssopathes lyra",4592.75,-97.5,-42.5,2050,5772.36,-67.916672,36.17
"4421",3410,3,"Alternatipathes alternata",4592.75,-97.5,-42.5,182,5089,-70.333328,56.350281
"4422",3410,3,"Bathypathes patula",4592.75,-97.5,-42.5,273,5303.52,-68.120833,59.04833
"4423",3411,2,"Alternatipathes alternata",4444.75,-96.5,-42.5,182,5089,-70.333328,56.350281
"4424",3411,2,"Bathypathes patula",4444.75,-96.5,-42.5,273,5303.52,-68.120833,59.04833
"4425",3412,2,"Alternatipathes alternata",4579.25,-95.5,-42.5,182,5089,-70.333328,56.350281
"4426",3412,2,"Bathypathes patula",4579.25,-95.5,-42.5,273,5303.52,-68.120833,59.04833
"4427",3413,2,"Alternatipathes alternata",4357.5,-94.5,-42.5,182,5089,-70.333328,56.350281
"4428",3413,2,"Bathypathes patula",4357.5,-94.5,-42.5,273,5303.52,-68.120833,59.04833
"4429",3414,2,"Alternatipathes alternata",4182.5,-93.5,-42.5,182,5089,-70.333328,56.350281
"4430",3414,2,"Bathypathes patula",4182.5,-93.5,-42.5,273,5303.52,-68.120833,59.04833
"4431",3415,2,"Alternatipathes alternata",4202,-92.5,-42.5,182,5089,-70.333328,56.350281
"4432",3415,2,"Bathypathes patula",4202,-92.5,-42.5,273,5303.52,-68.120833,59.04833
"4433",3416,2,"Alternatipathes alternata",4092.5,-91.5,-42.5,182,5089,-70.333328,56.350281
"4434",3416,2,"Bathypathes patula",4092.5,-91.5,-42.5,273,5303.52,-68.120833,59.04833
"4435",3417,1,"Bathypathes patula",3579.5,-90.5,-42.5,273,5303.52,-68.120833,59.04833
"4436",3418,1,"Bathypathes patula",3617.25,-89.5,-42.5,273,5303.52,-68.120833,59.04833
"4437",3419,1,"Bathypathes patula",3920.75,-88.5,-42.5,273,5303.52,-68.120833,59.04833
"4438",3420,1,"Bathypathes patula",3890.75,-87.5,-42.5,273,5303.52,-68.120833,59.04833
"4439",3421,1,"Bathypathes patula",3645.5,-86.5,-42.5,273,5303.52,-68.120833,59.04833
"4440",3422,1,"Bathypathes patula",3370.25,-85.5,-42.5,273,5303.52,-68.120833,59.04833
"4441",3423,1,"Bathypathes patula",3339.5,-84.5,-42.5,273,5303.52,-68.120833,59.04833
"4442",3424,1,"Bathypathes patula",2877.75024414,-83.5,-42.5,273,5303.52,-68.120833,59.04833
"4443",3425,1,"Bathypathes patula",2959,-82.5,-42.5,273,5303.52,-68.120833,59.04833
"4444",3426,1,"Bathypathes patula",3098.5,-81.5,-42.5,273,5303.52,-68.120833,59.04833
"4445",3427,1,"Bathypathes patula",3253.5,-80.5,-42.5,273,5303.52,-68.120833,59.04833
"4446",3428,1,"Bathypathes patula",3292.75,-79.5,-42.5,273,5303.52,-68.120833,59.04833
"4447",3429,1,"Bathypathes patula",3569.75,-78.5,-42.5,273,5303.52,-68.120833,59.04833
"4448",3432,1,"Bathypathes patula",2676.5,-179.5,-41.5,273,5303.52,-68.120833,59.04833
"4449",3433,1,"Bathypathes patula",2825.25,-178.5,-41.5,273,5303.52,-68.120833,59.04833
"4450",3434,1,"Bathypathes patula",3136.25,-177.5,-41.5,273,5303.52,-68.120833,59.04833
"4451",3435,1,"Bathypathes patula",3253.5,-176.5,-41.5,273,5303.52,-68.120833,59.04833
"4452",3436,1,"Bathypathes patula",3132,-175.5,-41.5,273,5303.52,-68.120833,59.04833
"4453",3437,1,"Bathypathes patula",3223.25,-174.5,-41.5,273,5303.52,-68.120833,59.04833
"4454",3438,2,"Bathypathes patula",3142.25,-173.5,-41.5,273,5303.52,-68.120833,59.04833
"4455",3438,2,"Schizopathes affinis",3142.25,-173.5,-41.5,1576,4923,-61.400002,35.552
"4456",3439,3,"Alternatipathes alternata",3564.25,-172.5,-41.5,182,5089,-70.333328,56.350281
"4457",3439,3,"Bathypathes patula",3564.25,-172.5,-41.5,273,5303.52,-68.120833,59.04833
"4458",3439,3,"Schizopathes affinis",3564.25,-172.5,-41.5,1576,4923,-61.400002,35.552
"4459",3440,3,"Alternatipathes alternata",3517.75,-171.5,-41.5,182,5089,-70.333328,56.350281
"4460",3440,3,"Bathypathes patula",3517.75,-171.5,-41.5,273,5303.52,-68.120833,59.04833
"4461",3440,3,"Schizopathes affinis",3517.75,-171.5,-41.5,1576,4923,-61.400002,35.552
"4462",3441,3,"Alternatipathes alternata",3990.75,-170.5,-41.5,182,5089,-70.333328,56.350281
"4463",3441,3,"Bathypathes patula",3990.75,-170.5,-41.5,273,5303.52,-68.120833,59.04833
"4464",3441,3,"Schizopathes affinis",3990.75,-170.5,-41.5,1576,4923,-61.400002,35.552
"4465",3442,3,"Alternatipathes alternata",4702.25,-169.5,-41.5,182,5089,-70.333328,56.350281
"4466",3442,3,"Bathypathes patula",4702.25,-169.5,-41.5,273,5303.52,-68.120833,59.04833
"4467",3442,3,"Schizopathes affinis",4702.25,-169.5,-41.5,1576,4923,-61.400002,35.552
"4468",3443,3,"Alternatipathes alternata",4519,-168.5,-41.5,182,5089,-70.333328,56.350281
"4469",3443,3,"Bathypathes patula",4519,-168.5,-41.5,273,5303.52,-68.120833,59.04833
"4470",3443,3,"Schizopathes affinis",4519,-168.5,-41.5,1576,4923,-61.400002,35.552
"4471",3444,2,"Alternatipathes alternata",5024,-167.5,-41.5,182,5089,-70.333328,56.350281
"4472",3444,2,"Bathypathes patula",5024,-167.5,-41.5,273,5303.52,-68.120833,59.04833
"4473",3445,3,"Alternatipathes alternata",4781.5,-166.5,-41.5,182,5089,-70.333328,56.350281
"4474",3445,3,"Bathypathes patula",4781.5,-166.5,-41.5,273,5303.52,-68.120833,59.04833
"4475",3445,3,"Schizopathes affinis",4781.5,-166.5,-41.5,1576,4923,-61.400002,35.552
"4476",3446,1,"Bathypathes patula",5157.75,-165.5,-41.5,273,5303.52,-68.120833,59.04833
"4477",3447,3,"Alternatipathes alternata",4009.5,-164.5,-41.5,182,5089,-70.333328,56.350281
"4478",3447,3,"Bathypathes patula",4009.5,-164.5,-41.5,273,5303.52,-68.120833,59.04833
"4479",3447,3,"Schizopathes affinis",4009.5,-164.5,-41.5,1576,4923,-61.400002,35.552
"4480",3448,2,"Alternatipathes alternata",5081.75,-163.5,-41.5,182,5089,-70.333328,56.350281
"4481",3448,2,"Bathypathes patula",5081.75,-163.5,-41.5,273,5303.52,-68.120833,59.04833
"4482",3449,2,"Alternatipathes alternata",5058,-162.5,-41.5,182,5089,-70.333328,56.350281
"4483",3449,2,"Bathypathes patula",5058,-162.5,-41.5,273,5303.52,-68.120833,59.04833
"4484",3450,1,"Bathypathes patula",5174,-161.5,-41.5,273,5303.52,-68.120833,59.04833
"4485",3451,1,"Bathypathes patula",5202.75,-160.5,-41.5,273,5303.52,-68.120833,59.04833
"4486",3452,3,"Alternatipathes alternata",4919.25,-159.5,-41.5,182,5089,-70.333328,56.350281
"4487",3452,3,"Bathypathes patula",4919.25,-159.5,-41.5,273,5303.52,-68.120833,59.04833
"4488",3452,3,"Schizopathes affinis",4919.25,-159.5,-41.5,1576,4923,-61.400002,35.552
"4489",3454,2,"Alternatipathes alternata",4971.75,-157.5,-41.5,182,5089,-70.333328,56.350281
"4490",3454,2,"Bathypathes patula",4971.75,-157.5,-41.5,273,5303.52,-68.120833,59.04833
"4491",3455,3,"Alternatipathes alternata",4598.75,-156.5,-41.5,182,5089,-70.333328,56.350281
"4492",3455,3,"Bathypathes patula",4598.75,-156.5,-41.5,273,5303.52,-68.120833,59.04833
"4493",3455,3,"Schizopathes affinis",4598.75,-156.5,-41.5,1576,4923,-61.400002,35.552
"4494",3456,2,"Alternatipathes alternata",5013.75,-155.5,-41.5,182,5089,-70.333328,56.350281
"4495",3456,2,"Bathypathes patula",5013.75,-155.5,-41.5,273,5303.52,-68.120833,59.04833
"4496",3457,2,"Alternatipathes alternata",5020.25,-154.5,-41.5,182,5089,-70.333328,56.350281
"4497",3457,2,"Bathypathes patula",5020.25,-154.5,-41.5,273,5303.52,-68.120833,59.04833
"4498",3458,2,"Alternatipathes alternata",4985.75,-153.5,-41.5,182,5089,-70.333328,56.350281
"4499",3458,2,"Bathypathes patula",4985.75,-153.5,-41.5,273,5303.52,-68.120833,59.04833
"4500",3459,1,"Bathypathes patula",5112.75,-152.5,-41.5,273,5303.52,-68.120833,59.04833
"4501",3460,1,"Bathypathes patula",5137.5,-151.5,-41.5,273,5303.52,-68.120833,59.04833
"4502",3461,2,"Alternatipathes alternata",5079,-150.5,-41.5,182,5089,-70.333328,56.350281
"4503",3461,2,"Bathypathes patula",5079,-150.5,-41.5,273,5303.52,-68.120833,59.04833
"4504",3463,1,"Bathypathes patula",5265.5,-148.5,-41.5,273,5303.52,-68.120833,59.04833
"4505",3467,1,"Bathypathes patula",5271.25,-144.5,-41.5,273,5303.52,-68.120833,59.04833
"4506",3468,1,"Bathypathes patula",5214.25,-143.5,-41.5,273,5303.52,-68.120833,59.04833
"4507",3469,1,"Bathypathes patula",5275.75,-142.5,-41.5,273,5303.52,-68.120833,59.04833
"4508",3471,2,"Alternatipathes alternata",5047,-140.5,-41.5,182,5089,-70.333328,56.350281
"4509",3471,2,"Bathypathes patula",5047,-140.5,-41.5,273,5303.52,-68.120833,59.04833
"4510",3472,2,"Alternatipathes alternata",5059.25,-139.5,-41.5,182,5089,-70.333328,56.350281
"4511",3472,2,"Bathypathes patula",5059.25,-139.5,-41.5,273,5303.52,-68.120833,59.04833
"4512",3473,2,"Alternatipathes alternata",5043.75,-138.5,-41.5,182,5089,-70.333328,56.350281
"4513",3473,2,"Bathypathes patula",5043.75,-138.5,-41.5,273,5303.52,-68.120833,59.04833
"4514",3474,1,"Bathypathes patula",5179.25,-137.5,-41.5,273,5303.52,-68.120833,59.04833
"4515",3475,1,"Bathypathes patula",5164.5,-136.5,-41.5,273,5303.52,-68.120833,59.04833
"4516",3477,1,"Bathypathes patula",5109.5,-134.5,-41.5,273,5303.52,-68.120833,59.04833
"4517",3478,4,"Abyssopathes lyra",4739.5,-133.5,-41.5,2050,5772.36,-67.916672,36.17
"4518",3478,4,"Alternatipathes alternata",4739.5,-133.5,-41.5,182,5089,-70.333328,56.350281
"4519",3478,4,"Bathypathes patula",4739.5,-133.5,-41.5,273,5303.52,-68.120833,59.04833
"4520",3478,4,"Schizopathes affinis",4739.5,-133.5,-41.5,1576,4923,-61.400002,35.552
"4521",3479,2,"Abyssopathes lyra",5147.75,-132.5,-41.5,2050,5772.36,-67.916672,36.17
"4522",3479,2,"Bathypathes patula",5147.75,-132.5,-41.5,273,5303.52,-68.120833,59.04833
"4523",3480,2,"Abyssopathes lyra",5127.5,-131.5,-41.5,2050,5772.36,-67.916672,36.17
"4524",3480,2,"Bathypathes patula",5127.5,-131.5,-41.5,273,5303.52,-68.120833,59.04833
"4525",3481,4,"Abyssopathes lyra",4821.25,-130.5,-41.5,2050,5772.36,-67.916672,36.17
"4526",3481,4,"Alternatipathes alternata",4821.25,-130.5,-41.5,182,5089,-70.333328,56.350281
"4527",3481,4,"Bathypathes patula",4821.25,-130.5,-41.5,273,5303.52,-68.120833,59.04833
"4528",3481,4,"Schizopathes affinis",4821.25,-130.5,-41.5,1576,4923,-61.400002,35.552
"4529",3482,4,"Abyssopathes lyra",4708,-129.5,-41.5,2050,5772.36,-67.916672,36.17
"4530",3482,4,"Alternatipathes alternata",4708,-129.5,-41.5,182,5089,-70.333328,56.350281
"4531",3482,4,"Bathypathes patula",4708,-129.5,-41.5,273,5303.52,-68.120833,59.04833
"4532",3482,4,"Schizopathes affinis",4708,-129.5,-41.5,1576,4923,-61.400002,35.552
"4533",3483,4,"Abyssopathes lyra",4865,-128.5,-41.5,2050,5772.36,-67.916672,36.17
"4534",3483,4,"Alternatipathes alternata",4865,-128.5,-41.5,182,5089,-70.333328,56.350281
"4535",3483,4,"Bathypathes patula",4865,-128.5,-41.5,273,5303.52,-68.120833,59.04833
"4536",3483,4,"Schizopathes affinis",4865,-128.5,-41.5,1576,4923,-61.400002,35.552
"4537",3484,4,"Abyssopathes lyra",4695,-127.5,-41.5,2050,5772.36,-67.916672,36.17
"4538",3484,4,"Alternatipathes alternata",4695,-127.5,-41.5,182,5089,-70.333328,56.350281
"4539",3484,4,"Bathypathes patula",4695,-127.5,-41.5,273,5303.52,-68.120833,59.04833
"4540",3484,4,"Schizopathes affinis",4695,-127.5,-41.5,1576,4923,-61.400002,35.552
"4541",3485,4,"Abyssopathes lyra",3875.75,-126.5,-41.5,2050,5772.36,-67.916672,36.17
"4542",3485,4,"Alternatipathes alternata",3875.75,-126.5,-41.5,182,5089,-70.333328,56.350281
"4543",3485,4,"Bathypathes patula",3875.75,-126.5,-41.5,273,5303.52,-68.120833,59.04833
"4544",3485,4,"Schizopathes affinis",3875.75,-126.5,-41.5,1576,4923,-61.400002,35.552
"4545",3486,4,"Abyssopathes lyra",4543,-125.5,-41.5,2050,5772.36,-67.916672,36.17
"4546",3486,4,"Alternatipathes alternata",4543,-125.5,-41.5,182,5089,-70.333328,56.350281
"4547",3486,4,"Bathypathes patula",4543,-125.5,-41.5,273,5303.52,-68.120833,59.04833
"4548",3486,4,"Schizopathes affinis",4543,-125.5,-41.5,1576,4923,-61.400002,35.552
"4549",3487,4,"Abyssopathes lyra",4453.75,-124.5,-41.5,2050,5772.36,-67.916672,36.17
"4550",3487,4,"Alternatipathes alternata",4453.75,-124.5,-41.5,182,5089,-70.333328,56.350281
"4551",3487,4,"Bathypathes patula",4453.75,-124.5,-41.5,273,5303.52,-68.120833,59.04833
"4552",3487,4,"Schizopathes affinis",4453.75,-124.5,-41.5,1576,4923,-61.400002,35.552
"4553",3488,4,"Abyssopathes lyra",4062.25,-123.5,-41.5,2050,5772.36,-67.916672,36.17
"4554",3488,4,"Alternatipathes alternata",4062.25,-123.5,-41.5,182,5089,-70.333328,56.350281
"4555",3488,4,"Bathypathes patula",4062.25,-123.5,-41.5,273,5303.52,-68.120833,59.04833
"4556",3488,4,"Schizopathes affinis",4062.25,-123.5,-41.5,1576,4923,-61.400002,35.552
"4557",3489,4,"Abyssopathes lyra",4302,-122.5,-41.5,2050,5772.36,-67.916672,36.17
"4558",3489,4,"Alternatipathes alternata",4302,-122.5,-41.5,182,5089,-70.333328,56.350281
"4559",3489,4,"Bathypathes patula",4302,-122.5,-41.5,273,5303.52,-68.120833,59.04833
"4560",3489,4,"Schizopathes affinis",4302,-122.5,-41.5,1576,4923,-61.400002,35.552
"4561",3490,4,"Abyssopathes lyra",4245.25,-121.5,-41.5,2050,5772.36,-67.916672,36.17
"4562",3490,4,"Alternatipathes alternata",4245.25,-121.5,-41.5,182,5089,-70.333328,56.350281
"4563",3490,4,"Bathypathes patula",4245.25,-121.5,-41.5,273,5303.52,-68.120833,59.04833
"4564",3490,4,"Schizopathes affinis",4245.25,-121.5,-41.5,1576,4923,-61.400002,35.552
"4565",3491,4,"Abyssopathes lyra",3982.25,-120.5,-41.5,2050,5772.36,-67.916672,36.17
"4566",3491,4,"Alternatipathes alternata",3982.25,-120.5,-41.5,182,5089,-70.333328,56.350281
"4567",3491,4,"Bathypathes patula",3982.25,-120.5,-41.5,273,5303.52,-68.120833,59.04833
"4568",3491,4,"Schizopathes affinis",3982.25,-120.5,-41.5,1576,4923,-61.400002,35.552
"4569",3492,4,"Abyssopathes lyra",4092.25,-119.5,-41.5,2050,5772.36,-67.916672,36.17
"4570",3492,4,"Alternatipathes alternata",4092.25,-119.5,-41.5,182,5089,-70.333328,56.350281
"4571",3492,4,"Bathypathes patula",4092.25,-119.5,-41.5,273,5303.52,-68.120833,59.04833
"4572",3492,4,"Schizopathes affinis",4092.25,-119.5,-41.5,1576,4923,-61.400002,35.552
"4573",3493,4,"Abyssopathes lyra",3845.25,-118.5,-41.5,2050,5772.36,-67.916672,36.17
"4574",3493,4,"Alternatipathes alternata",3845.25,-118.5,-41.5,182,5089,-70.333328,56.350281
"4575",3493,4,"Bathypathes patula",3845.25,-118.5,-41.5,273,5303.52,-68.120833,59.04833
"4576",3493,4,"Schizopathes affinis",3845.25,-118.5,-41.5,1576,4923,-61.400002,35.552
"4577",3494,4,"Abyssopathes lyra",3857.5,-117.5,-41.5,2050,5772.36,-67.916672,36.17
"4578",3494,4,"Alternatipathes alternata",3857.5,-117.5,-41.5,182,5089,-70.333328,56.350281
"4579",3494,4,"Bathypathes patula",3857.5,-117.5,-41.5,273,5303.52,-68.120833,59.04833
"4580",3494,4,"Schizopathes affinis",3857.5,-117.5,-41.5,1576,4923,-61.400002,35.552
"4581",3495,4,"Abyssopathes lyra",3504.5,-116.5,-41.5,2050,5772.36,-67.916672,36.17
"4582",3495,4,"Alternatipathes alternata",3504.5,-116.5,-41.5,182,5089,-70.333328,56.350281
"4583",3495,4,"Bathypathes patula",3504.5,-116.5,-41.5,273,5303.52,-68.120833,59.04833
"4584",3495,4,"Schizopathes affinis",3504.5,-116.5,-41.5,1576,4923,-61.400002,35.552
"4585",3496,4,"Abyssopathes lyra",3551,-115.5,-41.5,2050,5772.36,-67.916672,36.17
"4586",3496,4,"Alternatipathes alternata",3551,-115.5,-41.5,182,5089,-70.333328,56.350281
"4587",3496,4,"Bathypathes patula",3551,-115.5,-41.5,273,5303.52,-68.120833,59.04833
"4588",3496,4,"Schizopathes affinis",3551,-115.5,-41.5,1576,4923,-61.400002,35.552
"4589",3497,4,"Abyssopathes lyra",2892,-114.5,-41.5,2050,5772.36,-67.916672,36.17
"4590",3497,4,"Alternatipathes alternata",2892,-114.5,-41.5,182,5089,-70.333328,56.350281
"4591",3497,4,"Bathypathes patula",2892,-114.5,-41.5,273,5303.52,-68.120833,59.04833
"4592",3497,4,"Schizopathes affinis",2892,-114.5,-41.5,1576,4923,-61.400002,35.552
"4593",3498,4,"Abyssopathes lyra",3371.75,-113.5,-41.5,2050,5772.36,-67.916672,36.17
"4594",3498,4,"Alternatipathes alternata",3371.75,-113.5,-41.5,182,5089,-70.333328,56.350281
"4595",3498,4,"Bathypathes patula",3371.75,-113.5,-41.5,273,5303.52,-68.120833,59.04833
"4596",3498,4,"Schizopathes affinis",3371.75,-113.5,-41.5,1576,4923,-61.400002,35.552
"4597",3499,4,"Abyssopathes lyra",2766.75,-112.5,-41.5,2050,5772.36,-67.916672,36.17
"4598",3499,4,"Alternatipathes alternata",2766.75,-112.5,-41.5,182,5089,-70.333328,56.350281
"4599",3499,4,"Bathypathes patula",2766.75,-112.5,-41.5,273,5303.52,-68.120833,59.04833
"4600",3499,4,"Schizopathes affinis",2766.75,-112.5,-41.5,1576,4923,-61.400002,35.552
"4601",3500,4,"Abyssopathes lyra",2717.25,-111.5,-41.5,2050,5772.36,-67.916672,36.17
"4602",3500,4,"Alternatipathes alternata",2717.25,-111.5,-41.5,182,5089,-70.333328,56.350281
"4603",3500,4,"Bathypathes patula",2717.25,-111.5,-41.5,273,5303.52,-68.120833,59.04833
"4604",3500,4,"Schizopathes affinis",2717.25,-111.5,-41.5,1576,4923,-61.400002,35.552
"4605",3501,4,"Abyssopathes lyra",2984.75,-110.5,-41.5,2050,5772.36,-67.916672,36.17
"4606",3501,4,"Alternatipathes alternata",2984.75,-110.5,-41.5,182,5089,-70.333328,56.350281
"4607",3501,4,"Bathypathes patula",2984.75,-110.5,-41.5,273,5303.52,-68.120833,59.04833
"4608",3501,4,"Schizopathes affinis",2984.75,-110.5,-41.5,1576,4923,-61.400002,35.552
"4609",3502,4,"Abyssopathes lyra",3114.75,-109.5,-41.5,2050,5772.36,-67.916672,36.17
"4610",3502,4,"Alternatipathes alternata",3114.75,-109.5,-41.5,182,5089,-70.333328,56.350281
"4611",3502,4,"Bathypathes patula",3114.75,-109.5,-41.5,273,5303.52,-68.120833,59.04833
"4612",3502,4,"Schizopathes affinis",3114.75,-109.5,-41.5,1576,4923,-61.400002,35.552
"4613",3503,3,"Abyssopathes lyra",3253,-108.5,-41.5,2050,5772.36,-67.916672,36.17
"4614",3503,3,"Alternatipathes alternata",3253,-108.5,-41.5,182,5089,-70.333328,56.350281
"4615",3503,3,"Bathypathes patula",3253,-108.5,-41.5,273,5303.52,-68.120833,59.04833
"4616",3504,3,"Abyssopathes lyra",3433.75,-107.5,-41.5,2050,5772.36,-67.916672,36.17
"4617",3504,3,"Alternatipathes alternata",3433.75,-107.5,-41.5,182,5089,-70.333328,56.350281
