"","TARGET_FID","richness","species","depth","x","y"
"2449",2417,1,"Bathypathes patula",4342.5,-154.5,-51.5
"2450",2418,1,"Bathypathes patula",3992.75,-153.5,-51.5
"2451",2419,1,"Bathypathes patula",5147.75,-152.5,-51.5
"2452",2420,1,"Bathypathes patula",4904.75,-151.5,-51.5
"2453",2421,1,"Bathypathes patula",4306,-150.5,-51.5
"2454",2422,1,"Bathypathes patula",4359.75,-149.5,-51.5
"2455",2423,1,"Bathypathes patula",4445,-148.5,-51.5
"2456",2424,1,"Bathypathes patula",4424,-147.5,-51.5
"2457",2425,2,"Alternatipathes alternata",4108.5,-146.5,-51.5
"2458",2425,2,"Bathypathes patula",4108.5,-146.5,-51.5
"2459",2426,2,"Alternatipathes alternata",3965.25,-145.5,-51.5
"2460",2426,2,"Bathypathes patula",3965.25,-145.5,-51.5
"2461",2427,2,"Alternatipathes alternata",3926,-144.5,-51.5
"2462",2427,2,"Bathypathes patula",3926,-144.5,-51.5
"2463",2428,2,"Alternatipathes alternata",4728,-143.5,-51.5
"2464",2428,2,"Bathypathes patula",4728,-143.5,-51.5
"2465",2429,2,"Alternatipathes alternata",4030.25,-142.5,-51.5
"2466",2429,2,"Bathypathes patula",4030.25,-142.5,-51.5
"2467",2430,2,"Alternatipathes alternata",3670.5,-141.5,-51.5
"2468",2430,2,"Bathypathes patula",3670.5,-141.5,-51.5
"2469",2431,2,"Alternatipathes alternata",3858.75,-140.5,-51.5
"2470",2431,2,"Bathypathes patula",3858.75,-140.5,-51.5
"2471",2432,2,"Alternatipathes alternata",4484,-139.5,-51.5
"2472",2432,2,"Bathypathes patula",4484,-139.5,-51.5
"2473",2433,2,"Alternatipathes alternata",4333,-138.5,-51.5
"2474",2433,2,"Bathypathes patula",4333,-138.5,-51.5
"2475",2434,2,"Alternatipathes alternata",3921,-137.5,-51.5
"2476",2434,2,"Bathypathes patula",3921,-137.5,-51.5
"2477",2435,3,"Alternatipathes alternata",4640.75,-136.5,-51.5
"2478",2435,3,"Bathypathes patula",4640.75,-136.5,-51.5
"2479",2435,3,"Schizopathes affinis",4640.75,-136.5,-51.5
"2480",2436,3,"Alternatipathes alternata",4557,-135.5,-51.5
"2481",2436,3,"Bathypathes patula",4557,-135.5,-51.5
"2482",2436,3,"Schizopathes affinis",4557,-135.5,-51.5
"2483",2437,3,"Alternatipathes alternata",4660.25,-134.5,-51.5
"2484",2437,3,"Bathypathes patula",4660.25,-134.5,-51.5
"2485",2437,3,"Schizopathes affinis",4660.25,-134.5,-51.5
"2486",2438,3,"Alternatipathes alternata",4530.75,-133.5,-51.5
"2487",2438,3,"Bathypathes patula",4530.75,-133.5,-51.5
"2488",2438,3,"Schizopathes affinis",4530.75,-133.5,-51.5
"2489",2439,3,"Alternatipathes alternata",4736.75,-132.5,-51.5
"2490",2439,3,"Bathypathes patula",4736.75,-132.5,-51.5
"2491",2439,3,"Schizopathes affinis",4736.75,-132.5,-51.5
"2492",2440,3,"Alternatipathes alternata",4561,-131.5,-51.5
"2493",2440,3,"Bathypathes patula",4561,-131.5,-51.5
"2494",2440,3,"Schizopathes affinis",4561,-131.5,-51.5
"2495",2441,3,"Alternatipathes alternata",4111.75,-130.5,-51.5
"2496",2441,3,"Bathypathes patula",4111.75,-130.5,-51.5
"2497",2441,3,"Schizopathes affinis",4111.75,-130.5,-51.5
"2498",2442,3,"Alternatipathes alternata",4326,-129.5,-51.5
"2499",2442,3,"Bathypathes patula",4326,-129.5,-51.5
"2500",2442,3,"Schizopathes affinis",4326,-129.5,-51.5
"2501",2443,3,"Alternatipathes alternata",3810.5,-128.5,-51.5
"2502",2443,3,"Bathypathes patula",3810.5,-128.5,-51.5
"2503",2443,3,"Schizopathes affinis",3810.5,-128.5,-51.5
"2504",2444,3,"Alternatipathes alternata",3866.5,-127.5,-51.5
"2505",2444,3,"Bathypathes patula",3866.5,-127.5,-51.5
"2506",2444,3,"Schizopathes affinis",3866.5,-127.5,-51.5
"2507",2445,3,"Alternatipathes alternata",4070,-126.5,-51.5
"2508",2445,3,"Bathypathes patula",4070,-126.5,-51.5
"2509",2445,3,"Schizopathes affinis",4070,-126.5,-51.5
"2510",2446,3,"Alternatipathes alternata",3682,-125.5,-51.5
"2511",2446,3,"Bathypathes patula",3682,-125.5,-51.5
"2512",2446,3,"Schizopathes affinis",3682,-125.5,-51.5
"2513",2447,3,"Alternatipathes alternata",3681.5,-124.5,-51.5
"2514",2447,3,"Bathypathes patula",3681.5,-124.5,-51.5
"2515",2447,3,"Schizopathes affinis",3681.5,-124.5,-51.5
"2516",2448,3,"Alternatipathes alternata",3583.25,-123.5,-51.5
"2517",2448,3,"Bathypathes patula",3583.25,-123.5,-51.5
"2518",2448,3,"Schizopathes affinis",3583.25,-123.5,-51.5
"2519",2449,3,"Alternatipathes alternata",3555,-122.5,-51.5
"2520",2449,3,"Bathypathes patula",3555,-122.5,-51.5
"2521",2449,3,"Schizopathes affinis",3555,-122.5,-51.5
"2522",2450,3,"Alternatipathes alternata",3290,-121.5,-51.5
"2523",2450,3,"Bathypathes patula",3290,-121.5,-51.5
"2524",2450,3,"Schizopathes affinis",3290,-121.5,-51.5
"2525",2451,3,"Alternatipathes alternata",3144.5,-120.5,-51.5
"2526",2451,3,"Bathypathes patula",3144.5,-120.5,-51.5
"2527",2451,3,"Schizopathes affinis",3144.5,-120.5,-51.5
"2528",2452,3,"Alternatipathes alternata",3087.5,-119.5,-51.5
"2529",2452,3,"Bathypathes patula",3087.5,-119.5,-51.5
"2530",2452,3,"Schizopathes affinis",3087.5,-119.5,-51.5
"2531",2453,3,"Alternatipathes alternata",2810.75,-118.5,-51.5
"2532",2453,3,"Bathypathes patula",2810.75,-118.5,-51.5
"2533",2453,3,"Schizopathes affinis",2810.75,-118.5,-51.5
"2534",2454,4,"Abyssopathes lyra",2803.25,-117.5,-51.5
"2535",2454,4,"Alternatipathes alternata",2803.25,-117.5,-51.5
"2536",2454,4,"Bathypathes patula",2803.25,-117.5,-51.5
"2537",2454,4,"Schizopathes affinis",2803.25,-117.5,-51.5
"2538",2455,4,"Abyssopathes lyra",3209.75,-116.5,-51.5
"2539",2455,4,"Alternatipathes alternata",3209.75,-116.5,-51.5
"2540",2455,4,"Bathypathes patula",3209.75,-116.5,-51.5
"2541",2455,4,"Schizopathes affinis",3209.75,-116.5,-51.5
"2542",2456,4,"Abyssopathes lyra",3190.25,-115.5,-51.5
"2543",2456,4,"Alternatipathes alternata",3190.25,-115.5,-51.5
"2544",2456,4,"Bathypathes patula",3190.25,-115.5,-51.5
"2545",2456,4,"Schizopathes affinis",3190.25,-115.5,-51.5
"2546",2457,4,"Abyssopathes lyra",3166,-114.5,-51.5
"2547",2457,4,"Alternatipathes alternata",3166,-114.5,-51.5
"2548",2457,4,"Bathypathes patula",3166,-114.5,-51.5
"2549",2457,4,"Schizopathes affinis",3166,-114.5,-51.5
"2550",2458,4,"Abyssopathes lyra",3447,-113.5,-51.5
"2551",2458,4,"Alternatipathes alternata",3447,-113.5,-51.5
"2552",2458,4,"Bathypathes patula",3447,-113.5,-51.5
"2553",2458,4,"Schizopathes affinis",3447,-113.5,-51.5
"2554",2459,4,"Abyssopathes lyra",3458.75,-112.5,-51.5
"2555",2459,4,"Alternatipathes alternata",3458.75,-112.5,-51.5
"2556",2459,4,"Bathypathes patula",3458.75,-112.5,-51.5
"2557",2459,4,"Schizopathes affinis",3458.75,-112.5,-51.5
"2558",2460,4,"Abyssopathes lyra",3768.5,-111.5,-51.5
"2559",2460,4,"Alternatipathes alternata",3768.5,-111.5,-51.5
"2560",2460,4,"Bathypathes patula",3768.5,-111.5,-51.5
"2561",2460,4,"Schizopathes affinis",3768.5,-111.5,-51.5
"2562",2461,4,"Abyssopathes lyra",3795.5,-110.5,-51.5
"2563",2461,4,"Alternatipathes alternata",3795.5,-110.5,-51.5
"2564",2461,4,"Bathypathes patula",3795.5,-110.5,-51.5
"2565",2461,4,"Schizopathes affinis",3795.5,-110.5,-51.5
"2566",2462,4,"Abyssopathes lyra",3729,-109.5,-51.5
"2567",2462,4,"Alternatipathes alternata",3729,-109.5,-51.5
"2568",2462,4,"Bathypathes patula",3729,-109.5,-51.5
"2569",2462,4,"Schizopathes affinis",3729,-109.5,-51.5
"2570",2463,4,"Abyssopathes lyra",3677,-108.5,-51.5
"2571",2463,4,"Alternatipathes alternata",3677,-108.5,-51.5
"2572",2463,4,"Bathypathes patula",3677,-108.5,-51.5
"2573",2463,4,"Schizopathes affinis",3677,-108.5,-51.5
"2574",2464,4,"Abyssopathes lyra",3729.75,-107.5,-51.5
"2575",2464,4,"Alternatipathes alternata",3729.75,-107.5,-51.5
"2576",2464,4,"Bathypathes patula",3729.75,-107.5,-51.5
"2577",2464,4,"Schizopathes affinis",3729.75,-107.5,-51.5
"2578",2465,4,"Abyssopathes lyra",3772.5,-106.5,-51.5
"2579",2465,4,"Alternatipathes alternata",3772.5,-106.5,-51.5
"2580",2465,4,"Bathypathes patula",3772.5,-106.5,-51.5
"2581",2465,4,"Schizopathes affinis",3772.5,-106.5,-51.5
"2582",2466,4,"Abyssopathes lyra",3997.5,-105.5,-51.5
"2583",2466,4,"Alternatipathes alternata",3997.5,-105.5,-51.5
"2584",2466,4,"Bathypathes patula",3997.5,-105.5,-51.5
"2585",2466,4,"Schizopathes affinis",3997.5,-105.5,-51.5
"2586",2467,3,"Abyssopathes lyra",4040.5,-104.5,-51.5
"2587",2467,3,"Alternatipathes alternata",4040.5,-104.5,-51.5
"2588",2467,3,"Bathypathes patula",4040.5,-104.5,-51.5
"2589",2468,3,"Abyssopathes lyra",3816,-103.5,-51.5
"2590",2468,3,"Alternatipathes alternata",3816,-103.5,-51.5
"2591",2468,3,"Bathypathes patula",3816,-103.5,-51.5
"2592",2469,3,"Abyssopathes lyra",4168.25,-102.5,-51.5
"2593",2469,3,"Alternatipathes alternata",4168.25,-102.5,-51.5
"2594",2469,3,"Bathypathes patula",4168.25,-102.5,-51.5
"2595",2470,3,"Abyssopathes lyra",4632.5,-101.5,-51.5
"2596",2470,3,"Alternatipathes alternata",4632.5,-101.5,-51.5
"2597",2470,3,"Bathypathes patula",4632.5,-101.5,-51.5
"2598",2471,3,"Abyssopathes lyra",4652,-100.5,-51.5
"2599",2471,3,"Alternatipathes alternata",4652,-100.5,-51.5
"2600",2471,3,"Bathypathes patula",4652,-100.5,-51.5
"2601",2472,3,"Abyssopathes lyra",4456.25,-99.5,-51.5
"2602",2472,3,"Alternatipathes alternata",4456.25,-99.5,-51.5
"2603",2472,3,"Bathypathes patula",4456.25,-99.5,-51.5
"2604",2473,3,"Abyssopathes lyra",4582.5,-98.5,-51.5
"2605",2473,3,"Alternatipathes alternata",4582.5,-98.5,-51.5
"2606",2473,3,"Bathypathes patula",4582.5,-98.5,-51.5
"2607",2474,3,"Abyssopathes lyra",4637.5,-97.5,-51.5
"2608",2474,3,"Alternatipathes alternata",4637.5,-97.5,-51.5
"2609",2474,3,"Bathypathes patula",4637.5,-97.5,-51.5
"2610",2475,3,"Abyssopathes lyra",4590.5,-96.5,-51.5
"2611",2475,3,"Alternatipathes alternata",4590.5,-96.5,-51.5
"2612",2475,3,"Bathypathes patula",4590.5,-96.5,-51.5
"2613",2476,3,"Abyssopathes lyra",4667,-95.5,-51.5
"2614",2476,3,"Alternatipathes alternata",4667,-95.5,-51.5
"2615",2476,3,"Bathypathes patula",4667,-95.5,-51.5
"2616",2477,3,"Abyssopathes lyra",4838,-94.5,-51.5
"2617",2477,3,"Alternatipathes alternata",4838,-94.5,-51.5
"2618",2477,3,"Bathypathes patula",4838,-94.5,-51.5
"2619",2478,2,"Alternatipathes alternata",4909,-93.5,-51.5
"2620",2478,2,"Bathypathes patula",4909,-93.5,-51.5
"2621",2479,2,"Alternatipathes alternata",4786.5,-92.5,-51.5
"2622",2479,2,"Bathypathes patula",4786.5,-92.5,-51.5
"2623",2480,2,"Alternatipathes alternata",4677.25,-91.5,-51.5
"2624",2480,2,"Bathypathes patula",4677.25,-91.5,-51.5
"2625",2481,2,"Alternatipathes alternata",4756.75,-90.5,-51.5
"2626",2481,2,"Bathypathes patula",4756.75,-90.5,-51.5
"2627",2482,1,"Bathypathes patula",4662.5,-89.5,-51.5
"2628",2483,1,"Bathypathes patula",4775,-88.5,-51.5
"2629",2484,1,"Bathypathes patula",4656.5,-87.5,-51.5
"2630",2485,1,"Bathypathes patula",4390.75,-86.5,-51.5
"2631",2486,1,"Bathypathes patula",4644.75,-85.5,-51.5
"2632",2487,1,"Bathypathes patula",4421.25,-84.5,-51.5
"2633",2488,1,"Bathypathes patula",3879,-83.5,-51.5
"2634",2489,1,"Bathypathes patula",4403.75,-82.5,-51.5
"2635",2490,1,"Bathypathes patula",4324.75,-81.5,-51.5
"2636",2491,1,"Bathypathes patula",4082.75,-80.5,-51.5
"2637",2492,1,"Bathypathes patula",3933.25,-79.5,-51.5
"2638",2493,1,"Bathypathes patula",3805.75,-78.5,-51.5
"2639",2494,1,"Bathypathes patula",3706,-77.5,-51.5
"2640",2495,1,"Bathypathes patula",4050.5,-76.5,-51.5
"2641",2496,1,"Bathypathes patula",4437.75,-179.5,-50.5
"2642",2497,2,"Bathypathes patula",4332.5,-178.5,-50.5
"2643",2497,2,"Stylopathes columnaris",4332.5,-178.5,-50.5
"2644",2498,1,"Bathypathes patula",2780.25,-177.5,-50.5
"2645",2499,1,"Bathypathes patula",3615.5,-176.5,-50.5
"2646",2500,1,"Bathypathes patula",4879.5,-175.5,-50.5
"2647",2501,1,"Bathypathes patula",5068.25,-174.5,-50.5
"2648",2502,1,"Bathypathes patula",5445.5,-173.5,-50.5
"2649",2503,1,"Bathypathes patula",5170.25,-172.5,-50.5
"2650",2504,1,"Bathypathes patula",4875.5,-171.5,-50.5
"2651",2505,1,"Bathypathes patula",5150.5,-170.5,-50.5
"2652",2506,1,"Bathypathes patula",5090.75,-169.5,-50.5
"2653",2507,1,"Bathypathes patula",5260.5,-168.5,-50.5
"2654",2508,1,"Bathypathes patula",5159.25,-167.5,-50.5
"2655",2509,1,"Bathypathes patula",5350.5,-166.5,-50.5
"2656",2510,1,"Bathypathes patula",5345,-165.5,-50.5
"2657",2511,1,"Bathypathes patula",5193.75,-164.5,-50.5
"2658",2512,1,"Bathypathes patula",5237,-163.5,-50.5
"2659",2513,1,"Bathypathes patula",5006.25,-162.5,-50.5
"2660",2514,1,"Bathypathes patula",4849.25,-161.5,-50.5
"2661",2515,1,"Bathypathes patula",4676.25,-160.5,-50.5
"2662",2516,1,"Bathypathes patula",5444,-159.5,-50.5
"2663",2517,1,"Bathypathes patula",5109.5,-158.5,-50.5
"2664",2518,1,"Bathypathes patula",4998.25,-157.5,-50.5
"2665",2519,1,"Bathypathes patula",5155,-156.5,-50.5
"2666",2520,1,"Bathypathes patula",5514.25,-155.5,-50.5
"2667",2521,1,"Bathypathes patula",5027.5,-154.5,-50.5
"2668",2522,1,"Bathypathes patula",4908.75,-153.5,-50.5
"2669",2523,1,"Bathypathes patula",5097.75,-152.5,-50.5
"2670",2524,1,"Bathypathes patula",4433.5,-151.5,-50.5
"2671",2525,1,"Bathypathes patula",4733.25,-150.5,-50.5
"2672",2526,2,"Alternatipathes alternata",4392.25,-149.5,-50.5
"2673",2526,2,"Bathypathes patula",4392.25,-149.5,-50.5
"2674",2527,2,"Alternatipathes alternata",4358.25,-148.5,-50.5
"2675",2527,2,"Bathypathes patula",4358.25,-148.5,-50.5
"2676",2528,2,"Alternatipathes alternata",4053.75,-147.5,-50.5
"2677",2528,2,"Bathypathes patula",4053.75,-147.5,-50.5
"2678",2529,2,"Alternatipathes alternata",4651.5,-146.5,-50.5
"2679",2529,2,"Bathypathes patula",4651.5,-146.5,-50.5
"2680",2530,2,"Alternatipathes alternata",4310.5,-145.5,-50.5
"2681",2530,2,"Bathypathes patula",4310.5,-145.5,-50.5
"2682",2531,2,"Alternatipathes alternata",4094.25,-144.5,-50.5
"2683",2531,2,"Bathypathes patula",4094.25,-144.5,-50.5
"2684",2532,2,"Alternatipathes alternata",3992,-143.5,-50.5
"2685",2532,2,"Bathypathes patula",3992,-143.5,-50.5
"2686",2533,2,"Alternatipathes alternata",5253.25,-142.5,-50.5
"2687",2533,2,"Bathypathes patula",5253.25,-142.5,-50.5
"2688",2534,2,"Alternatipathes alternata",4599.5,-141.5,-50.5
"2689",2534,2,"Bathypathes patula",4599.5,-141.5,-50.5
"2690",2535,3,"Alternatipathes alternata",4917.75,-140.5,-50.5
"2691",2535,3,"Bathypathes patula",4917.75,-140.5,-50.5
"2692",2535,3,"Schizopathes affinis",4917.75,-140.5,-50.5
"2693",2536,3,"Alternatipathes alternata",3759.75,-139.5,-50.5
"2694",2536,3,"Bathypathes patula",3759.75,-139.5,-50.5
"2695",2536,3,"Schizopathes affinis",3759.75,-139.5,-50.5
"2696",2537,3,"Alternatipathes alternata",4403,-138.5,-50.5
"2697",2537,3,"Bathypathes patula",4403,-138.5,-50.5
"2698",2537,3,"Schizopathes affinis",4403,-138.5,-50.5
"2699",2538,3,"Alternatipathes alternata",4468.75,-137.5,-50.5
"2700",2538,3,"Bathypathes patula",4468.75,-137.5,-50.5
"2701",2538,3,"Schizopathes affinis",4468.75,-137.5,-50.5
"2702",2539,3,"Alternatipathes alternata",4266.5,-136.5,-50.5
"2703",2539,3,"Bathypathes patula",4266.5,-136.5,-50.5
"2704",2539,3,"Schizopathes affinis",4266.5,-136.5,-50.5
"2705",2540,3,"Alternatipathes alternata",4748,-135.5,-50.5
"2706",2540,3,"Bathypathes patula",4748,-135.5,-50.5
"2707",2540,3,"Schizopathes affinis",4748,-135.5,-50.5
"2708",2541,3,"Alternatipathes alternata",4674.5,-134.5,-50.5
"2709",2541,3,"Bathypathes patula",4674.5,-134.5,-50.5
"2710",2541,3,"Schizopathes affinis",4674.5,-134.5,-50.5
"2711",2542,3,"Alternatipathes alternata",4568.75,-133.5,-50.5
"2712",2542,3,"Bathypathes patula",4568.75,-133.5,-50.5
"2713",2542,3,"Schizopathes affinis",4568.75,-133.5,-50.5
"2714",2543,3,"Alternatipathes alternata",4880.25,-132.5,-50.5
"2715",2543,3,"Bathypathes patula",4880.25,-132.5,-50.5
"2716",2543,3,"Schizopathes affinis",4880.25,-132.5,-50.5
"2717",2544,3,"Alternatipathes alternata",4890.25,-131.5,-50.5
"2718",2544,3,"Bathypathes patula",4890.25,-131.5,-50.5
"2719",2544,3,"Schizopathes affinis",4890.25,-131.5,-50.5
"2720",2545,3,"Alternatipathes alternata",4359,-130.5,-50.5
"2721",2545,3,"Bathypathes patula",4359,-130.5,-50.5
"2722",2545,3,"Schizopathes affinis",4359,-130.5,-50.5
"2723",2546,3,"Alternatipathes alternata",4020.75,-129.5,-50.5
"2724",2546,3,"Bathypathes patula",4020.75,-129.5,-50.5
"2725",2546,3,"Schizopathes affinis",4020.75,-129.5,-50.5
"2726",2547,3,"Alternatipathes alternata",3784.75,-128.5,-50.5
"2727",2547,3,"Bathypathes patula",3784.75,-128.5,-50.5
"2728",2547,3,"Schizopathes affinis",3784.75,-128.5,-50.5
"2729",2548,3,"Alternatipathes alternata",4021.75,-127.5,-50.5
"2730",2548,3,"Bathypathes patula",4021.75,-127.5,-50.5
"2731",2548,3,"Schizopathes affinis",4021.75,-127.5,-50.5
"2732",2549,3,"Alternatipathes alternata",3906.25,-126.5,-50.5
"2733",2549,3,"Bathypathes patula",3906.25,-126.5,-50.5
"2734",2549,3,"Schizopathes affinis",3906.25,-126.5,-50.5
"2735",2550,3,"Alternatipathes alternata",3647.5,-125.5,-50.5
"2736",2550,3,"Bathypathes patula",3647.5,-125.5,-50.5
"2737",2550,3,"Schizopathes affinis",3647.5,-125.5,-50.5
"2738",2551,3,"Alternatipathes alternata",3637,-124.5,-50.5
"2739",2551,3,"Bathypathes patula",3637,-124.5,-50.5
"2740",2551,3,"Schizopathes affinis",3637,-124.5,-50.5
"2741",2552,3,"Alternatipathes alternata",3623.5,-123.5,-50.5
"2742",2552,3,"Bathypathes patula",3623.5,-123.5,-50.5
"2743",2552,3,"Schizopathes affinis",3623.5,-123.5,-50.5
"2744",2553,3,"Alternatipathes alternata",3492,-122.5,-50.5
"2745",2553,3,"Bathypathes patula",3492,-122.5,-50.5
"2746",2553,3,"Schizopathes affinis",3492,-122.5,-50.5
"2747",2554,3,"Alternatipathes alternata",3371.5,-121.5,-50.5
"2748",2554,3,"Bathypathes patula",3371.5,-121.5,-50.5
"2749",2554,3,"Schizopathes affinis",3371.5,-121.5,-50.5
"2750",2555,3,"Alternatipathes alternata",3270.5,-120.5,-50.5
"2751",2555,3,"Bathypathes patula",3270.5,-120.5,-50.5
"2752",2555,3,"Schizopathes affinis",3270.5,-120.5,-50.5
"2753",2556,3,"Alternatipathes alternata",3291.5,-119.5,-50.5
"2754",2556,3,"Bathypathes patula",3291.5,-119.5,-50.5
"2755",2556,3,"Schizopathes affinis",3291.5,-119.5,-50.5
"2756",2557,4,"Abyssopathes lyra",3205.25,-118.5,-50.5
"2757",2557,4,"Alternatipathes alternata",3205.25,-118.5,-50.5
"2758",2557,4,"Bathypathes patula",3205.25,-118.5,-50.5
"2759",2557,4,"Schizopathes affinis",3205.25,-118.5,-50.5
"2760",2558,4,"Abyssopathes lyra",2759.75,-117.5,-50.5
"2761",2558,4,"Alternatipathes alternata",2759.75,-117.5,-50.5
"2762",2558,4,"Bathypathes patula",2759.75,-117.5,-50.5
"2763",2558,4,"Schizopathes affinis",2759.75,-117.5,-50.5
"2764",2559,4,"Abyssopathes lyra",2839.75,-116.5,-50.5
"2765",2559,4,"Alternatipathes alternata",2839.75,-116.5,-50.5
"2766",2559,4,"Bathypathes patula",2839.75,-116.5,-50.5
"2767",2559,4,"Schizopathes affinis",2839.75,-116.5,-50.5
"2768",2560,4,"Abyssopathes lyra",3159.75,-115.5,-50.5
"2769",2560,4,"Alternatipathes alternata",3159.75,-115.5,-50.5
"2770",2560,4,"Bathypathes patula",3159.75,-115.5,-50.5
"2771",2560,4,"Schizopathes affinis",3159.75,-115.5,-50.5
"2772",2561,4,"Abyssopathes lyra",3026.75,-114.5,-50.5
"2773",2561,4,"Alternatipathes alternata",3026.75,-114.5,-50.5
"2774",2561,4,"Bathypathes patula",3026.75,-114.5,-50.5
"2775",2561,4,"Schizopathes affinis",3026.75,-114.5,-50.5
"2776",2562,4,"Abyssopathes lyra",3084,-113.5,-50.5
"2777",2562,4,"Alternatipathes alternata",3084,-113.5,-50.5
"2778",2562,4,"Bathypathes patula",3084,-113.5,-50.5
"2779",2562,4,"Schizopathes affinis",3084,-113.5,-50.5
"2780",2563,4,"Abyssopathes lyra",3258.25,-112.5,-50.5
"2781",2563,4,"Alternatipathes alternata",3258.25,-112.5,-50.5
"2782",2563,4,"Bathypathes patula",3258.25,-112.5,-50.5
"2783",2563,4,"Schizopathes affinis",3258.25,-112.5,-50.5
"2784",2564,4,"Abyssopathes lyra",3493.25,-111.5,-50.5
"2785",2564,4,"Alternatipathes alternata",3493.25,-111.5,-50.5
"2786",2564,4,"Bathypathes patula",3493.25,-111.5,-50.5
"2787",2564,4,"Schizopathes affinis",3493.25,-111.5,-50.5
"2788",2565,4,"Abyssopathes lyra",3613,-110.5,-50.5
"2789",2565,4,"Alternatipathes alternata",3613,-110.5,-50.5
"2790",2565,4,"Bathypathes patula",3613,-110.5,-50.5
"2791",2565,4,"Schizopathes affinis",3613,-110.5,-50.5
"2792",2566,4,"Abyssopathes lyra",3584.25,-109.5,-50.5
"2793",2566,4,"Alternatipathes alternata",3584.25,-109.5,-50.5
"2794",2566,4,"Bathypathes patula",3584.25,-109.5,-50.5
"2795",2566,4,"Schizopathes affinis",3584.25,-109.5,-50.5
"2796",2567,4,"Abyssopathes lyra",3505,-108.5,-50.5
"2797",2567,4,"Alternatipathes alternata",3505,-108.5,-50.5
"2798",2567,4,"Bathypathes patula",3505,-108.5,-50.5
"2799",2567,4,"Schizopathes affinis",3505,-108.5,-50.5
"2800",2568,4,"Abyssopathes lyra",3519.25,-107.5,-50.5
"2801",2568,4,"Alternatipathes alternata",3519.25,-107.5,-50.5
"2802",2568,4,"Bathypathes patula",3519.25,-107.5,-50.5
"2803",2568,4,"Schizopathes affinis",3519.25,-107.5,-50.5
"2804",2569,4,"Abyssopathes lyra",3849.5,-106.5,-50.5
"2805",2569,4,"Alternatipathes alternata",3849.5,-106.5,-50.5
"2806",2569,4,"Bathypathes patula",3849.5,-106.5,-50.5
"2807",2569,4,"Schizopathes affinis",3849.5,-106.5,-50.5
"2808",2570,4,"Abyssopathes lyra",3850,-105.5,-50.5
"2809",2570,4,"Alternatipathes alternata",3850,-105.5,-50.5
"2810",2570,4,"Bathypathes patula",3850,-105.5,-50.5
"2811",2570,4,"Schizopathes affinis",3850,-105.5,-50.5
"2812",2571,3,"Abyssopathes lyra",3953.75,-104.5,-50.5
"2813",2571,3,"Alternatipathes alternata",3953.75,-104.5,-50.5
"2814",2571,3,"Bathypathes patula",3953.75,-104.5,-50.5
"2815",2572,3,"Abyssopathes lyra",4256,-103.5,-50.5
"2816",2572,3,"Alternatipathes alternata",4256,-103.5,-50.5
"2817",2572,3,"Bathypathes patula",4256,-103.5,-50.5
"2818",2573,3,"Abyssopathes lyra",4279.25,-102.5,-50.5
"2819",2573,3,"Alternatipathes alternata",4279.25,-102.5,-50.5
"2820",2573,3,"Bathypathes patula",4279.25,-102.5,-50.5
"2821",2574,3,"Abyssopathes lyra",4163.5,-101.5,-50.5
"2822",2574,3,"Alternatipathes alternata",4163.5,-101.5,-50.5
"2823",2574,3,"Bathypathes patula",4163.5,-101.5,-50.5
"2824",2575,3,"Abyssopathes lyra",4437.25,-100.5,-50.5
"2825",2575,3,"Alternatipathes alternata",4437.25,-100.5,-50.5
"2826",2575,3,"Bathypathes patula",4437.25,-100.5,-50.5
"2827",2576,3,"Abyssopathes lyra",4305.25,-99.5,-50.5
"2828",2576,3,"Alternatipathes alternata",4305.25,-99.5,-50.5
"2829",2576,3,"Bathypathes patula",4305.25,-99.5,-50.5
"2830",2577,3,"Abyssopathes lyra",4379.5,-98.5,-50.5
"2831",2577,3,"Alternatipathes alternata",4379.5,-98.5,-50.5
"2832",2577,3,"Bathypathes patula",4379.5,-98.5,-50.5
"2833",2578,3,"Abyssopathes lyra",4485.5,-97.5,-50.5
